session,filler_turns,pathology,gold,condition,evidence_share,target_share,scale,pred,correct,pattern_err,bias_sd
4,28,Stable angina,C,back_20_clamped,0.08032188632248469,0.08008244394591202,3.044331235662256,E,False,,
4,28,Stable angina,C,back_20_headpattern,0.0793967917561531,0.08008244633674622,,E,False,0.003263729391619563,1.1193002462387085
4,35,Acute laryngitis,B,back_20,0.02008288476199125,,1.0,E,False,,
4,35,Acute laryngitis,B,local,0.06715683877314405,,1.0,D,False,,
4,35,Acute laryngitis,B,back_20_clamped,0.06716834163202537,0.06715683877314405,3.9338905823595067,E,False,,
4,35,Acute laryngitis,B,back_20_headpattern,0.06663283705711365,0.0671568438410759,,D,False,0.0015272258315235376,1.255140781402588
4,35,Chagas,B,back_20,0.02141796314423257,,1.0,D,False,,
4,35,Chagas,B,local,0.07876934513205924,,1.0,D,False,,
4,35,Chagas,B,back_20_clamped,0.07912110982247411,0.07876934513205924,4.050846133908452,E,False,,
4,35,Chagas,B,back_20_headpattern,0.07967329770326614,0.07876934856176376,,D,False,0.0025950875133275986,1.2342487573623657
4,35,Guillain-Barré syndrome,D,back_20,0.018488269634952533,,1.0,B,False,,
4,35,Guillain-Barré syndrome,D,local,0.060009502659966074,,1.0,D,True,,
4,35,Guillain-Barré syndrome,D,back_20_clamped,0.06009109104738891,0.060009502659966074,3.7372848618005787,B,False,,
4,35,Guillain-Barré syndrome,D,back_20_headpattern,0.061071351170539856,0.06000950187444687,,D,True,0.0023379737976938486,1.3383265733718872
4,35,Pancreatic neoplasm,A,back_20,0.033340947090290604,,1.0,E,False,,
4,35,Pancreatic neoplasm,A,local,0.08193895254674999,,1.0,D,False,,
4,35,Pancreatic neoplasm,A,back_20_clamped,0.0818129325409151,0.08193895254674999,3.044331235662256,E,False,,
4,35,Pancreatic neoplasm,A,back_20_headpattern,0.08361370861530304,0.08193895220756531,,D,False,0.003914600238204002,1.1765162944793701
4,35,Myocarditis,C,back_20,0.022991004681398877,,1.0,E,False,,
4,35,Myocarditis,C,local,0.06899470461684132,,1.0,E,False,,
4,35,Myocarditis,C,back_20_clamped,0.06920730271290951,0.06899470461684132,3.3484451164655233,E,False,,
4,35,Myocarditis,C,back_20_headpattern,0.07171615213155746,0.06899470090866089,,D,False,0.0037476327270269394,1.2012178897857666
4,35,HIV (initial infection),E,back_20,0.03534308749884337,,1.0,E,True,,
4,35,HIV (initial infection),E,local,0.09402417571982369,,1.0,E,True,,
4,35,HIV (initial infection),E,back_20_clamped,0.09407958674296313,0.09402417571982369,3.4733418077313054,E,True,,
4,35,HIV (initial infection),E,back_20_headpattern,0.09451709687709808,0.0940241813659668,,B,False,0.0015422572614625096,1.1262776851654053
4,35,Bronchiectasis,C,back_20,0.021082649910522958,,1.0,C,True,,
4,35,Bronchiectasis,C,local,0.07093987999923002,,1.0,C,True,,
4,35,Bronchiectasis,C,back_20_clamped,0.07102724052663856,0.07093987999923002,4.08062433502646,C,True,,
4,35,Bronchiectasis,C,back_20_headpattern,0.07006862759590149,0.07093987613916397,,C,True,0.0016493771690875292,1.2800424098968506
4,35,SLE,A,back_20,0.030053175385437815,,1.0,C,False,,
4,35,SLE,A,local,0.08442097519582603,,1.0,E,False,,
4,35,SLE,A,back_20_clamped,0.0842454610395458,0.08442097519582603,3.3240099653895356,E,False,,
4,35,SLE,A,back_20_headpattern,0.08754470944404602,0.08442098647356033,,E,False,0.004016783554106951,1.1680909395217896
4,42,Viral pharyngitis,D,back_20,0.019736539051521118,,1.0,D,True,,
4,42,Viral pharyngitis,D,local,0.06932517927924664,,1.0,D,True,,
4,42,Viral pharyngitis,D,back_20_clamped,0.06920606305071197,0.06932517927924664,4.32686711449318,D,True,,
4,42,Viral pharyngitis,D,back_20_headpattern,0.0725448876619339,0.06932517886161804,,D,True,0.004841503221541643,1.282691240310669
4,42,URTI,B,back_20,0.02439209943088455,,1.0,E,False,,
4,42,URTI,B,local,0.07530917456898578,,1.0,E,False,,
4,42,URTI,B,back_20_clamped,0.07533819943099601,0.07530917456898578,3.7372848618005787,E,False,,
4,42,URTI,B,back_20_headpattern,0.07507633417844772,0.07530917227268219,,E,False,0.003826896194368601,1.2539916038513184
4,42,PSVT,B,back_20,0.024764328043560428,,1.0,D,False,,
4,42,PSVT,B,local,0.07366045670136145,,1.0,D,False,,
4,42,PSVT,B,back_20_clamped,0.07346523058904708,0.07366045670136145,3.4988747130758036,D,False,,
4,42,PSVT,B,back_20_headpattern,0.07367990911006927,0.0736604556441307,,D,False,0.0013461615890264511,1.2113251686096191
4,42,Chronic rhinosinusitis,A,back_20,0.023423763723255317,,1.0,D,False,,
4,42,Chronic rhinosinusitis,A,local,0.07041489373364129,,1.0,D,False,,
4,42,Chronic rhinosinusitis,A,back_20_clamped,0.0705197068340086,0.07041489373364129,3.4988747130758036,B,False,,
4,42,Chronic rhinosinusitis,A,back_20_headpattern,0.06885991990566254,0.07041489332914352,,B,False,0.003675272921100259,1.2375274896621704
4,42,Myasthenia gravis,C,back_20,0.01807198919906771,,1.0,E,False,,
4,42,Myasthenia gravis,C,local,0.06445229118799034,,1.0,D,False,,
4,42,Myasthenia gravis,C,back_20_clamped,0.06431003403798047,0.06445229118799034,4.140839054618093,E,False,,
4,42,Myasthenia gravis,C,back_20_headpattern,0.06024251505732536,0.06445229053497314,,E,False,0.005405851174145937,1.328748345375061
4,42,Chagas,B,back_20,0.02148832959161362,,1.0,D,False,,
4,42,Chagas,B,local,0.07531915134882183,,1.0,D,False,,
4,42,Chagas,B,back_20_clamped,0.07536626841193028,0.07531915134882183,4.42299207117724,D,False,,
4,42,Chagas,B,back_20_headpattern,0.07488615065813065,0.07531914860010147,,D,False,0.0035349128302186728,1.2246347665786743
4,42,GERD,E,back_20,0.025513317312580594,,1.0,D,False,,
4,42,GERD,E,local,0.07119855216910764,,1.0,E,True,,
4,42,GERD,E,back_20_clamped,0.0710808202989763,0.07119855216910764,3.3484451164655233,D,False,,
4,42,GERD,E,back_20_headpattern,0.07209035754203796,0.07119855284690857,,D,False,0.004180093761533499,1.247802972793579
4,42,Anaphylaxis,A,back_20,0.03259452937949981,,1.0,E,False,,
4,42,Anaphylaxis,A,local,0.08504282045896616,,1.0,A,True,,
4,42,Anaphylaxis,A,back_20_clamped,0.0850451285100195,0.08504282045896616,3.4988747130758036,E,False,,
4,42,Anaphylaxis,A,back_20_headpattern,0.08458619564771652,0.08504281938076019,,C,False,0.0014357605250552297,1.1615499258041382
5,21,Inguinal hernia,A,back_20,0.04476233120927113,,1.0,E,False,,
5,21,Inguinal hernia,A,local,0.09251518832957117,,1.0,D,False,,
5,21,Inguinal hernia,A,back_20_clamped,0.09212973039646735,0.09251518832957117,2.0126713924305806,E,False,,
5,21,Inguinal hernia,A,back_20_headpattern,0.09390539675951004,0.09251518547534943,,E,False,0.002130430191755295,1.219018816947937
5,21,Panic attack,E,back_20,0.03820371452835056,,1.0,E,True,,
5,21,Panic attack,E,local,0.08049357412028257,,1.0,E,True,,
5,21,Panic attack,E,back_20_clamped,0.08056140856832845,0.08049357412028257,2.829327532799732,E,True,,
5,21,Panic attack,E,back_20_headpattern,0.0803244486451149,0.08049356937408447,,B,False,0.001525054220110178,1.2131998538970947
5,21,Bronchitis,B,back_20,0.03759256760050993,,1.0,E,False,,
5,21,Bronchitis,B,local,0.0741667080624211,,1.0,D,False,,
5,21,Bronchitis,B,back_20_clamped,0.074246115175242,0.0741667080624211,2.4438011793774685,E,False,,
5,21,Bronchitis,B,back_20_headpattern,0.0754985362291336,0.07416671514511108,,D,False,0.0037076305598020554,1.2723077535629272
5,21,HIV (initial infection),E,back_20,0.051138933272869044,,1.0,E,True,,
5,21,HIV (initial infection),E,local,0.09918772807435516,,1.0,E,True,,
5,21,HIV (initial infection),E,back_20_clamped,0.09914910532479468,0.09918772807435516,2.6780995554453755,E,True,,
5,21,HIV (initial infection),E,back_20_headpattern,0.09831373393535614,0.09918773174285889,,D,False,0.0016474120784550905,1.162298560142517
5,21,Scombroid food poisoning,B,back_20,0.04364022762940137,,1.0,B,True,,
5,21,Scombroid food poisoning,B,local,0.08372643603769347,,1.0,C,False,,
5,21,Scombroid food poisoning,B,back_20_clamped,0.08378121350779502,0.08372643603769347,2.4798625245718333,B,True,,
5,21,Scombroid food poisoning,B,back_20_headpattern,0.08267858624458313,0.0837264433503151,,B,True,0.0018147327937185764,1.2163077592849731
5,21,Pancreatic neoplasm,D,back_20,0.045474435066684624,,1.0,D,True,,
5,21,Pancreatic neoplasm,D,local,0.08338490311589908,,1.0,D,True,,
5,21,Pancreatic neoplasm,D,back_20_clamped,0.08338179842923558,0.08338490311589908,2.390690009668863,D,True,,
5,21,Pancreatic neoplasm,D,back_20_headpattern,0.08260081708431244,0.08338490128517151,,D,True,0.0017322184285148978,1.1942287683486938
5,21,Inguinal hernia,C,back_20,0.044121300618519585,,1.0,B,False,,
5,21,Inguinal hernia,C,local,0.08693145632750543,,1.0,D,False,,
5,21,Inguinal hernia,C,back_20_clamped,0.08681185496264528,0.08693145632750543,2.58179870402587,D,False,,
5,21,Inguinal hernia,C,back_20_headpattern,0.08587993681430817,0.08693145960569382,,D,False,0.0018368435557931662,1.212449073791504
5,21,HIV (initial infection),D,back_20,0.05169279289754961,,1.0,D,True,,
5,21,HIV (initial infection),D,local,0.09600609722974696,,1.0,D,True,,
5,21,HIV (initial infection),D,back_20_clamped,0.0959343787335982,0.09600609722974696,2.516456000050855,D,True,,
5,21,HIV (initial infection),D,back_20_headpattern,0.0970233753323555,0.09600609540939331,,D,True,0.001810008310712874,1.1368736028671265
5,28,PSVT,A,back_20,0.023776547619588865,,1.0,E,False,,
5,28,PSVT,A,local,0.0656562781196044,,1.0,E,False,,
5,28,PSVT,A,back_20_clamped,0.06586319128781913,0.0656562781196044,3.3240099653895356,E,False,,
5,28,PSVT,A,back_20_headpattern,0.06463658809661865,0.06565627455711365,,D,False,0.0015101464232429862,1.2310444116592407
5,28,HIV (initial infection),D,back_20,0.039392529162280664,,1.0,D,True,,
5,28,HIV (initial infection),D,local,0.08520751732885401,,1.0,D,True,,
5,28,HIV (initial infection),D,back_20_clamped,0.08519448375228936,0.08520751732885401,2.829327532799732,D,True,,
5,28,HIV (initial infection),D,back_20_headpattern,0.08518844842910767,0.08520752191543579,,D,True,0.001286815502680838,1.1552544832229614
5,28,Myocarditis,D,back_20,0.02855830749934988,,1.0,E,False,,
5,28,Myocarditis,D,local,0.07419875862456138,,1.0,D,True,,
5,28,Myocarditis,D,back_20_clamped,0.07445780022710924,0.07419875862456138,3.157884507472378,E,False,,
5,28,Myocarditis,D,back_20_headpattern,0.08939068764448166,0.07419876009225845,,D,True,0.020332567393779755,1.2873380184173584
5,28,GERD,C,back_20,0.0301733873112935,,1.0,C,True,,
5,28,GERD,C,local,0.07046219597287973,,1.0,C,True,,
5,28,GERD,C,back_20_clamped,0.0706420480301373,0.07046219597287973,2.7476395221539325,C,True,,
5,28,GERD,C,back_20_headpattern,0.0821722000837326,0.0704621970653534,,C,True,0.015215425752103329,1.2529360055923462
5,28,Inguinal hernia,C,back_20,0.03253667671730004,,1.0,B,False,,
5,28,Inguinal hernia,C,local,0.08176530957075556,,1.0,C,True,,
5,28,Inguinal hernia,C,back_20_clamped,0.08156906648632159,0.08176530957075556,3.0667104386259387,B,False,,
5,28,Inguinal hernia,C,back_20_headpattern,0.09546642750501633,0.0817653089761734,,D,False,0.019421936944127083,1.241774082183838
5,28,GERD,E,back_20,0.02461614111976232,,1.0,E,True,,
5,28,GERD,E,local,0.06684956466619951,,1.0,E,True,,
5,28,GERD,E,back_20_clamped,0.06684777242425417,0.06684956466619951,3.089254153492736,E,True,,
5,28,GERD,E,back_20_headpattern,0.08293589949607849,0.06684955954551697,,E,True,0.019727220758795738,1.2739883661270142
5,28,Stable angina,C,back_20,0.02912552234784907,,1.0,E,False,,
5,28,Stable angina,C,local,0.070776237135874,,1.0,C,True,,
5,28,Stable angina,C,back_20_clamped,0.07100946923357548,0.070776237135874,2.9348611864995338,E,False,,
5,28,Stable angina,C,back_20_headpattern,0.07737652212381363,0.07077623903751373,,A,False,0.011927438899874687,1.213956356048584
5,28,Scombroid food poisoning,D,back_20,0.031073423823387368,,1.0,D,True,,
5,28,Scombroid food poisoning,D,local,0.07506046980878978,,1.0,D,True,,
5,28,Scombroid food poisoning,D,back_20_clamped,0.07491664621173816,0.07506046980878978,2.850126220657851,D,True,,
5,28,Scombroid food poisoning,D,back_20_headpattern,0.08316928893327713,0.07506047189235687,,D,True,0.01498369313776493,1.2159411907196045
5,35,Anemia,D,back_20,0.02878329829070192,,1.0,E,False,,
5,35,Anemia,D,local,0.08495265160149756,,1.0,D,True,,
5,35,Anemia,D,back_20_clamped,0.08503097157130775,0.08495265160149756,2.9134441484461018,D,True,,
5,35,Anemia,D,back_20_headpattern,0.09169979393482208,0.08495265990495682,,D,True,0.0074632843025028706,1.195784330368042
5,35,Acute dystonic reactions,D,back_20,0.019838144537509646,,1.0,A,False,,
5,35,Acute dystonic reactions,D,local,0.06015217128469885,,1.0,D,True,,
5,35,Acute dystonic reactions,D,back_20_clamped,0.06014491898397736,0.06015217128469885,3.764758040630654,B,False,,
5,35,Acute dystonic reactions,D,back_20_headpattern,0.0813051089644432,0.06015217676758766,,D,True,0.0234460961073637,1.2667409181594849
5,35,Acute pulmonary edema,E,back_20,0.026280348197699192,,1.0,E,True,,
5,35,Acute pulmonary edema,E,local,0.07396805810969909,,1.0,E,True,,
5,35,Acute pulmonary edema,E,back_20_clamped,0.07410904655188835,0.07396805810969909,3.52459531352531,E,True,,
5,35,Acute pulmonary edema,E,back_20_headpattern,0.09203469753265381,0.07396805286407471,,E,True,0.021485455334186554,1.2534284591674805
5,35,Anemia,A,back_20,0.02851528492762452,,1.0,B,False,,
5,35,Anemia,A,local,0.08469157525462379,,1.0,E,False,,
5,35,Anemia,A,back_20_clamped,0.08442577837672421,0.08469157525462379,3.629382414297425,B,False,,
5,35,Anemia,A,back_20_headpattern,0.08476259559392929,0.08469158411026001,,B,False,0.006525322794914246,1.2221170663833618
5,35,Viral pharyngitis,C,back_20,0.022900453488661425,,1.0,C,True,,
5,35,Viral pharyngitis,C,local,0.06450246111376146,,1.0,C,True,,
5,35,Viral pharyngitis,C,back_20_clamped,0.06474558741101805,0.06450246111376146,3.55050498884652,C,True,,
5,35,Viral pharyngitis,C,back_20_headpattern,0.06369336694478989,0.06450246274471283,,C,True,0.0014397341292351484,1.2624025344848633
5,35,Anemia,C,back_20,0.02858455478659322,,1.0,C,True,,
5,35,Anemia,C,local,0.07885032858513341,,1.0,C,True,,
5,35,Anemia,C,back_20_clamped,0.07864567523094773,0.07885032858513341,3.52459531352531,C,True,,
5,35,Anemia,C,back_20_headpattern,0.07835951447486877,0.07885032892227173,,B,False,0.0014392570592463017,1.2125258445739746
5,35,Bronchiectasis,E,back_20,0.01710360640528677,,1.0,E,True,,
5,35,Bronchiectasis,E,local,0.05878136531481459,,1.0,E,True,,
5,35,Bronchiectasis,E,back_20_clamped,0.058861640061307924,0.05878136531481459,4.2019423177652735,E,True,,
5,35,Bronchiectasis,E,back_20_headpattern,0.05782999098300934,0.05878136679530144,,D,False,0.0037153384182602167,1.3226618766784668
5,35,Pneumonia,B,back_20,0.03844420477595316,,1.0,E,False,,
5,35,Pneumonia,B,local,0.08934251484862443,,1.0,B,True,,
5,35,Pneumonia,B,back_20_clamped,0.08913363175678893,0.08934251484862443,3.044331235662256,E,False,,
5,35,Pneumonia,B,back_20_headpattern,0.08952115476131439,0.08934251964092255,,B,True,0.001962337177246809,1.1424386501312256
5,42,Panic attack,B,back_20,0.029567061575774392,,1.0,B,True,,
5,42,Panic attack,B,local,0.07911023893632319,,1.0,B,True,,
5,42,Panic attack,B,back_20_clamped,0.07906016492651965,0.07911023893632319,3.55050498884652,B,True,,
5,42,Panic attack,B,back_20_headpattern,0.07950699329376221,0.07911024987697601,,B,True,0.0013088926207274199,1.1617292165756226
5,42,Viral pharyngitis,E,back_20,0.014664155585402683,,1.0,C,False,,
5,42,Viral pharyngitis,E,local,0.06314105407386705,,1.0,D,False,,
5,42,Viral pharyngitis,E,back_20_clamped,0.06299347139096037,0.06314105407386705,5.31175280028304,C,False,,
5,42,Viral pharyngitis,E,back_20_headpattern,0.06073781102895737,0.06314105540513992,,D,False,0.004457226954400539,1.29975426197052
5,42,Influenza,A,back_20,0.024241531350061407,,1.0,E,False,,
5,42,Influenza,A,local,0.07393809084078384,,1.0,E,False,,
5,42,Influenza,A,back_20_clamped,0.07405497805009512,0.07393809084078384,3.4988747130758036,E,False,,
5,42,Influenza,A,back_20_headpattern,0.07350732386112213,0.07393809407949448,,E,False,0.0019064783118665218,1.192527413368225
5,42,Guillain-Barré syndrome,D,back_20,0.01295831033832574,,1.0,D,True,,
5,42,Guillain-Barré syndrome,D,local,0.05134514802591639,,1.0,D,True,,
5,42,Guillain-Barré syndrome,D,back_20_clamped,0.05127791788173158,0.05134514802591639,5.009460000718975,D,True,,
5,42,Guillain-Barré syndrome,D,back_20_headpattern,0.051839716732501984,0.05134514719247818,,D,True,0.0017935051582753658,1.3880410194396973
5,42,Bronchospasm / acute asthma exacerbation,A,back_20,0.01572245005029097,,1.0,A,True,,
5,42,Bronchospasm / acute asthma exacerbation,A,local,0.05117855857241693,,1.0,A,True,,
5,42,Bronchospasm / acute asthma exacerbation,A,back_20_clamped,0.05099406147886362,0.05117855857241693,4.263947236040312,A,True,,
5,42,Bronchospasm / acute asthma exacerbation,A,back_20_headpattern,0.055865030735731125,0.05117856338620186,,A,True,0.00806367490440607,1.283090591430664
5,42,Acute pulmonary edema,E,back_20,0.028001468348595918,,1.0,C,False,,
5,42,Acute pulmonary edema,E,local,0.07906302815200661,,1.0,D,False,,
5,42,Acute pulmonary edema,E,back_20_clamped,0.07939273410415149,0.07906302815200661,3.710012167449687,E,True,,
5,42,Acute pulmonary edema,E,back_20_headpattern,0.07902364432811737,0.07906302809715271,,D,False,0.0015439426060765982,1.1866657733917236
5,42,Guillain-Barré syndrome,B,back_20,0.011214250195581595,,1.0,C,False,,
5,42,Guillain-Barré syndrome,B,local,0.047262802599846054,,1.0,C,False,,
5,42,Guillain-Barré syndrome,B,back_20_clamped,0.047168826276444226,0.047262802599846054,5.120749326884482,C,False,,
5,42,Guillain-Barré syndrome,B,back_20_headpattern,0.04741624742746353,0.047262802720069885,,C,False,0.0023546991869807243,1.3325462341308594
5,42,Spontaneous rib fracture,C,back_20,0.018011559905241004,,1.0,E,False,,
5,42,Spontaneous rib fracture,C,local,0.06875556161367058,,1.0,E,False,,
5,42,Spontaneous rib fracture,C,back_20_clamped,0.0685477348621708,0.06875556161367058,4.171278803275431,E,False,,
5,42,Spontaneous rib fracture,C,back_20_headpattern,0.0656718760728836,0.06875556707382202,,D,False,0.005862691439688206,1.2324755191802979
