mode,session,position,context_fill,subject,gold,pred,correct
coherent,14,20,0.4641,high_school_psychology,C,C,True
coherent,14,21,0.4868,high_school_psychology,B,B,True
coherent,14,22,0.5061,high_school_psychology,B,B,True
coherent,14,23,0.5215,high_school_psychology,D,C,False
coherent,14,24,0.5466,high_school_psychology,D,D,True
coherent,14,25,0.564,high_school_psychology,C,C,True
coherent,14,26,0.5803,high_school_psychology,A,A,True
coherent,14,27,0.6016,high_school_psychology,A,A,True
coherent,14,28,0.6489,high_school_psychology,B,B,True
coherent,14,29,0.6628,high_school_psychology,C,C,True
coherent,14,30,0.6824,high_school_psychology,D,D,True
coherent,14,31,0.7092,high_school_psychology,B,B,True
coherent,14,32,0.7234,high_school_psychology,C,C,True
coherent,14,33,0.7581,high_school_psychology,C,C,True
coherent,14,34,0.7734,high_school_psychology,D,D,True
coherent,14,35,0.7986,high_school_psychology,D,A,False
coherent,14,36,0.8191,high_school_psychology,C,C,True
coherent,14,37,0.8374,high_school_psychology,C,C,True
coherent,14,38,0.8582,high_school_psychology,B,B,True
coherent,14,39,0.8726,high_school_psychology,C,C,True
coherent,14,40,0.8894,high_school_psychology,A,D,False
coherent,14,41,0.9224,high_school_psychology,B,C,False
