dataset,train_regime,feature_name,vector_key,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,baseline_prop_choose_long_term,baseline_prop_choose_immediate,baseline_prop_choose_long_term_no_fallback,baseline_prop_choose_immediate_no_fallback,baseline_mean_long_minus_immediate_avg_logprob,baseline_prop_logprob_prefers_long_term,delta_long_term_vs_baseline,delta_immediate_vs_baseline,delta_long_term_vs_baseline_no_fallback,delta_immediate_vs_baseline_no_fallback,delta_long_minus_immediate_avg_logprob_vs_baseline,delta_prop_logprob_prefers_long_term_vs_baseline,steering_success,steering_success_no_fallback,result_source,reused_from_path,n_prompts,n_no_fallback_prompts,prop_choose_long_term,prop_choose_immediate,prop_choose_long_term_no_fallback,prop_choose_immediate_no_fallback,fallback_rate,direct_parse_rate,mean_long_minus_immediate_avg_logprob,mean_long_minus_immediate_sum_logprob,prop_logprob_prefers_long_term
explicit_test,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,128.0,-128.0,43.464195251464844,0.9999999403953552,0.58,0.42,0.6363636363636364,0.36363636363636365,1.400651198476553,0.72,0.010000000000000009,-0.010000000000000009,-0.021780303030302983,0.02178030303030304,-1.4298320119082928,-0.18999999999999995,0.41,0.3854166666666667,computed_now,,100,96,0.59,0.41,0.6145833333333334,0.3854166666666667,0.04,0.96,-0.029180813431739807,-1.3299334383010863,0.53
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,14,2.0,2.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0033333333333332993,-0.003333333333333355,0.0021644525881814314,-0.0021644525881814314,0.004449471235275282,0.0,0.6466666666666666,0.6406779661016949,computed_now,,300,295,0.6466666666666666,0.35333333333333333,0.6406779661016949,0.3593220338983051,0.016666666666666666,0.9833333333333333,0.6495964763561884,3.944794225692749,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,14,2.0,-2.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.0033333333333332993,0.0033333333333332993,-0.002149877149877133,0.002149877149877133,-0.0023754239082336426,0.0033333333333332993,0.36,0.36363636363636365,computed_now,,300,297,0.64,0.36,0.6363636363636364,0.36363636363636365,0.01,0.99,0.6427715812126795,3.8896789248784382,0.6533333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,14,4.0,4.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.01666666666666672,-0.016666666666666663,0.01454771097628238,-0.014547710976282435,0.010438155134518956,-0.0033333333333334103,0.66,0.6530612244897959,computed_now,,300,294,0.66,0.34,0.6530612244897959,0.3469387755102041,0.02,0.98,0.6555851602554321,3.989022665023804,0.6466666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,14,4.0,-4.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.010000000000000009,0.009999999999999953,-0.007641030292036999,0.007641030292036999,-0.002069309552510501,0.006666666666666599,0.36666666666666664,0.3691275167785235,computed_now,,300,298,0.6333333333333333,0.36666666666666664,0.6308724832214765,0.3691275167785235,0.006666666666666667,0.9933333333333333,0.6430776955684027,3.8887350749969483,0.6566666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,14,8.0,8.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.013333333333333308,-0.013333333333333364,0.015596075527582354,-0.01559607552758241,0.0239248034358025,-0.010000000000000009,0.6566666666666666,0.6541095890410958,computed_now,,300,292,0.6566666666666666,0.3433333333333333,0.6541095890410958,0.3458904109589041,0.02666666666666667,0.9733333333333334,0.6690718085567157,4.089735241731008,0.64
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,14,8.0,-8.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.013333333333333308,0.013333333333333308,-0.008513513513513482,0.008513513513513482,0.00998519539833076,0.006666666666666599,0.37,0.37,computed_now,,300,300,0.63,0.37,0.63,0.37,0.0,1.0,0.6551322005192439,3.965772953033447,0.6566666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,14,16.0,16.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.06666666666666665,-0.06666666666666671,0.07577220077220082,-0.07577220077220082,0.052328122655550646,0.0,0.71,0.7142857142857143,computed_now,,300,280,0.71,0.29,0.7142857142857143,0.2857142857142857,0.06666666666666667,0.9333333333333333,0.6974751277764638,4.293879590034485,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,14,16.0,-16.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.010000000000000009,0.009999999999999953,-0.005180180180180183,0.005180180180180127,0.06474541604518891,0.006666666666666599,0.36666666666666664,0.36666666666666664,computed_now,,300,300,0.6333333333333333,0.36666666666666664,0.6333333333333333,0.36666666666666664,0.0,1.0,0.7098924211661021,4.337900970776876,0.6566666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,14,32.0,32.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.036666666666666736,-0.03666666666666668,0.08462698235425514,-0.08462698235425509,0.20314570588370162,0.030000000000000027,0.68,0.7231404958677686,computed_now,,300,242,0.68,0.32,0.7231404958677686,0.2768595041322314,0.19333333333333333,0.8066666666666666,0.8482927110046148,5.302274763782819,0.68
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,14,32.0,-32.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.020000000000000018,-0.020000000000000018,0.028153153153153143,-0.0281531531531532,-0.1084790668884913,-0.00666666666666671,0.33666666666666667,0.3333333333333333,computed_now,,300,291,0.6633333333333333,0.33666666666666667,0.6666666666666666,0.3333333333333333,0.03,0.97,0.5366679382324219,3.1703951772054038,0.6433333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,14,64.0,64.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.09666666666666668,0.09666666666666662,0.15600703443169195,-0.156007034431692,0.14572419777512557,0.08666666666666667,0.5466666666666666,0.7945205479452054,computed_now,,300,73,0.5466666666666666,0.4533333333333333,0.7945205479452054,0.2054794520547945,0.7566666666666667,0.24333333333333335,0.7908712028960387,5.140403111986816,0.7366666666666667
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,14,64.0,-64.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.1433333333333333,0.1433333333333333,,,-0.9552028717597325,-0.26666666666666666,0.5,,computed_now,,300,0,0.5,0.5,,,1.0,0.0,-0.3100558666388194,-2.316150484085083,0.38333333333333336
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,14,128.0,128.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.1433333333333333,0.1433333333333333,,,-0.31535261372725165,-0.0033333333333334103,0.5,,computed_now,,300,0,0.5,0.5,,,1.0,0.0,0.3297943913936615,1.9745614608128865,0.6466666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,14,128.0,-128.0,11.375507354736328,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.1433333333333333,0.1433333333333333,,,-0.9732066148519516,-0.27,0.5,,computed_now,,300,0,0.5,0.5,,,1.0,0.0,-0.3280596097310384,-2.4096023813883463,0.38
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,2.0,2.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.00666666666666671,-0.00666666666666671,0.005554283096655954,-0.00555428309665601,0.017215208013852457,0.0,0.65,0.6440677966101694,computed_now,,300,295,0.65,0.35,0.6440677966101694,0.3559322033898305,0.016666666666666666,0.9833333333333333,0.6623622131347656,4.026375266710917,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,16,2.0,-2.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.010000000000000009,0.009999999999999953,-0.008883883883883836,0.008883883883883836,-0.01695126593112939,0.0,0.36666666666666664,0.37037037037037035,computed_now,,300,297,0.6333333333333333,0.36666666666666664,0.6296296296296297,0.37037037037037035,0.01,0.99,0.6281957391897838,3.7948747364679973,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,4.0,4.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0033333333333332993,-0.003333333333333355,0.007744989887847109,-0.0077449898878470536,0.03457369645436603,0.0,0.6466666666666666,0.6462585034013606,computed_now,,300,294,0.6466666666666666,0.35333333333333333,0.6462585034013606,0.35374149659863946,0.02,0.98,0.6797207015752792,4.143714436690012,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,16,4.0,-4.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.016666666666666607,0.016666666666666663,-0.014352439688010143,0.014352439688010143,-0.03400989174842828,-0.0033333333333334103,0.37333333333333335,0.37583892617449666,computed_now,,300,298,0.6266666666666667,0.37333333333333335,0.6241610738255033,0.37583892617449666,0.006666666666666667,0.9933333333333333,0.6111371133724849,3.679272985458374,0.6466666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,8.0,8.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.020000000000000018,-0.020000000000000018,0.02587004813032212,-0.02587004813032212,0.07065380662679677,0.0033333333333332993,0.6633333333333333,0.6643835616438356,computed_now,,300,292,0.6633333333333333,0.33666666666666667,0.6643835616438356,0.3356164383561644,0.02666666666666667,0.9733333333333334,0.7158008117477099,4.3869260279337565,0.6533333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,16,8.0,-8.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.026666666666666616,0.026666666666666672,-0.02184684684684679,0.021846846846846846,-0.06943618317445122,-0.00666666666666671,0.38333333333333336,0.38333333333333336,computed_now,,300,300,0.6166666666666667,0.38333333333333336,0.6166666666666667,0.38333333333333336,0.0,1.0,0.575710821946462,3.439424854914347,0.6433333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,16.0,16.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.09666666666666668,-0.09666666666666668,0.11587245139876723,-0.11587245139876723,0.14892799625794095,0.006666666666666599,0.74,0.7543859649122807,computed_now,,300,285,0.74,0.26,0.7543859649122807,0.24561403508771928,0.05,0.95,0.7940750013788541,4.923990593353907,0.6566666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,16,16.0,-16.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.030000000000000027,0.02999999999999997,-0.0251801801801802,0.025180180180180145,-0.16502558628718056,-0.01666666666666672,0.38666666666666666,0.38666666666666666,computed_now,,300,300,0.6133333333333333,0.38666666666666666,0.6133333333333333,0.38666666666666666,0.0,1.0,0.4801214188337326,2.792959582010905,0.6333333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,32.0,32.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.13,-0.13000000000000003,0.14894293247951784,-0.14894293247951787,0.2950640681385994,0.043333333333333335,0.7733333333333333,0.7874564459930313,computed_now,,300,287,0.7733333333333333,0.22666666666666666,0.7874564459930313,0.21254355400696864,0.043333333333333335,0.9566666666666667,0.9402110732595126,5.975158840144674,0.6933333333333334
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,16,32.0,-32.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.06333333333333335,0.0633333333333333,-0.05194107535096937,0.05194107535096931,-0.5159072242180506,-0.12,0.42,0.4134275618374558,computed_now,,300,283,0.58,0.42,0.5865724381625441,0.4134275618374558,0.056666666666666664,0.9433333333333334,0.12923978090286256,0.465937868754069,0.53
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,64.0,64.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.010000000000000009,-0.010000000000000009,0.20286579683131412,-0.2028657968313141,0.36469285250248507,0.08666666666666667,0.6533333333333333,0.8413793103448276,computed_now,,300,145,0.6533333333333333,0.3466666666666667,0.8413793103448276,0.15862068965517243,0.5166666666666667,0.48333333333333334,1.0098398576233982,6.648575333093371,0.7366666666666667
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,16,64.0,-64.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.1433333333333333,0.1433333333333333,,,-0.8585318436225255,-0.22666666666666668,0.5,,computed_now,,300,0,0.5,0.5,,,1.0,0.0,-0.21338483850161236,-1.6582756932576497,0.42333333333333334
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,128.0,128.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.14666666666666667,0.1466666666666666,-0.6385135135135135,0.6385135135135135,0.025046383266647654,0.07999999999999996,0.49666666666666665,0.0,computed_now,,300,1,0.49666666666666665,0.5033333333333333,0.0,1.0,0.9966666666666667,0.0033333333333333335,0.6701933883875608,4.2874351205428445,0.73
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,16,128.0,-128.0,11.791147232055664,0.9999998807907104,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.16333333333333333,0.16333333333333333,,,-0.8981798007090886,-0.24333333333333335,0.52,,computed_now,,300,0,0.48,0.52,,,1.0,0.0,-0.25303279558817543,-1.9081579875946044,0.4066666666666667
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,18,2.0,2.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.013333333333333308,-0.013333333333333364,0.012333944113605111,-0.012333944113605166,0.022717230319976855,0.0,0.6566666666666666,0.6508474576271186,computed_now,,300,295,0.6566666666666666,0.3433333333333333,0.6508474576271186,0.34915254237288135,0.016666666666666666,0.9833333333333333,0.66786423544089,4.065970451037089,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,18,2.0,-2.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.0033333333333332993,0.0033333333333332993,-0.002149877149877133,0.002149877149877133,-0.023452186385790497,0.0033333333333332993,0.36,0.36363636363636365,computed_now,,300,297,0.64,0.36,0.6363636363636364,0.36363636363636365,0.01,0.99,0.6216948187351227,3.7496677303314208,0.6533333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,18,4.0,4.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.00666666666666671,-0.00666666666666671,0.008944113605130588,-0.008944113605130588,0.04594099799791973,0.0,0.65,0.6474576271186441,computed_now,,300,295,0.65,0.35,0.6474576271186441,0.3525423728813559,0.016666666666666666,0.9833333333333333,0.6910880031188329,4.224316964944204,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,18,4.0,-4.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.010000000000000009,0.009999999999999953,-0.008883883883883836,0.008883883883883836,-0.04637324353059136,-0.0033333333333334103,0.36666666666666664,0.37037037037037035,computed_now,,300,297,0.6333333333333333,0.36666666666666664,0.6296296296296297,0.37037037037037035,0.01,0.99,0.5987737615903218,3.5917099364598593,0.6466666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,18,8.0,8.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.026666666666666727,-0.026666666666666672,0.031554513697370834,-0.03155451369737089,0.09164390186468763,0.0,0.67,0.6700680272108843,computed_now,,300,294,0.67,0.33,0.6700680272108843,0.3299319727891156,0.02,0.98,0.7367909069856008,4.537702000935872,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,18,8.0,-8.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.010000000000000009,0.009999999999999953,-0.005180180180180183,0.005180180180180127,-0.09558002253373465,-0.00666666666666671,0.36666666666666664,0.36666666666666664,computed_now,,300,300,0.6333333333333333,0.36666666666666664,0.6333333333333333,0.36666666666666664,0.0,1.0,0.5495669825871785,3.2545414288838703,0.6433333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,18,16.0,16.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.06666666666666665,-0.06666666666666671,0.08120966987749001,-0.08120966987748995,0.1795499606678883,0.026666666666666616,0.71,0.7197231833910035,computed_now,,300,289,0.71,0.29,0.7197231833910035,0.28027681660899656,0.03666666666666667,0.9633333333333334,0.8246969657888015,5.143301941951116,0.6766666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,18,16.0,-16.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.006666666666666599,0.006666666666666654,-0.0018468468468467725,0.001846846846846828,-0.2180122286081314,-0.026666666666666727,0.36333333333333334,0.36333333333333334,computed_now,,300,300,0.6366666666666667,0.36333333333333334,0.6366666666666667,0.36333333333333334,0.0,1.0,0.42713477651278176,2.423203951517741,0.6233333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,18,32.0,32.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.13666666666666671,-0.1366666666666667,0.16356981981981988,-0.16356981981981986,0.32342401467574144,0.046666666666666634,0.78,0.8020833333333334,computed_now,,300,288,0.78,0.22,0.8020833333333334,0.19791666666666666,0.04,0.96,0.9685710197966546,6.179229635912925,0.6966666666666667
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,18,32.0,-32.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.053333333333333344,0.05333333333333329,-0.05207283554741182,0.05207283554741177,-0.587225139339765,-0.1333333333333333,0.41,0.4135593220338983,computed_now,,300,295,0.59,0.41,0.5864406779661017,0.4135593220338983,0.016666666666666666,0.9833333333333333,0.057921865781148274,-0.00921163558959961,0.5166666666666667
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,18,64.0,64.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.006666666666666599,0.006666666666666654,0.22280035509962515,-0.2228003550996252,0.32851920173939564,0.026666666666666616,0.6366666666666667,0.8613138686131386,computed_now,,300,137,0.6366666666666667,0.36333333333333334,0.8613138686131386,0.1386861313868613,0.5433333333333333,0.45666666666666667,0.9736662068603088,6.395803061125443,0.6766666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,18,64.0,-64.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.1433333333333333,0.1433333333333333,-0.1385135135135135,0.1385135135135135,-0.8787094062566757,-0.21000000000000002,0.5,0.5,computed_now,,300,2,0.5,0.5,0.5,0.5,0.9933333333333333,0.006666666666666667,-0.23356240113576254,-1.8818815358479817,0.44
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,18,128.0,128.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.1333333333333333,0.1333333333333333,-0.3885135135135135,0.3885135135135135,-0.19928864818687236,0.013333333333333308,0.51,0.25,computed_now,,300,12,0.51,0.49,0.25,0.75,0.96,0.04,0.4458583569340408,2.8647698423514765,0.6633333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,18,128.0,-128.0,12.663676261901855,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.1433333333333333,0.1433333333333333,,,-0.947150695125262,-0.26333333333333336,0.5,,computed_now,,300,0,0.5,0.5,,,1.0,0.0,-0.30200369000434873,-2.266474803288778,0.38666666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,20,2.0,2.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.00666666666666671,-0.00666666666666671,0.006756756756756799,-0.006756756756756799,0.02347878436247508,0.0,0.65,0.6452702702702703,computed_now,,300,296,0.65,0.35,0.6452702702702703,0.3547297297297297,0.013333333333333334,0.9866666666666667,0.6686257894833882,4.0710778840382895,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,20,2.0,-2.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0033333333333332993,-0.003333333333333355,0.0033783783783783994,-0.0033783783783783994,-0.024901343584060598,0.0,0.35333333333333333,0.3581081081081081,computed_now,,300,296,0.6466666666666666,0.35333333333333333,0.6418918918918919,0.3581081081081081,0.013333333333333334,0.9866666666666667,0.6202456615368526,3.739926397005717,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,20,4.0,4.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0033333333333332993,-0.003333333333333355,0.0057817884999092906,-0.005781788499909346,0.04551572163899742,0.0,0.6466666666666666,0.6442953020134228,computed_now,,300,298,0.6466666666666666,0.35333333333333333,0.6442953020134228,0.35570469798657717,0.006666666666666667,0.9933333333333333,0.6906627267599106,4.224381879965464,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,20,4.0,-4.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.0033333333333332993,0.0033333333333332993,-0.002149877149877133,0.002149877149877133,-0.050770126581191954,-0.00666666666666671,0.36,0.36363636363636365,computed_now,,300,297,0.64,0.36,0.6363636363636364,0.36363636363636365,0.01,0.99,0.5943768785397212,3.5645574808120726,0.6433333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,20,8.0,8.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.010000000000000009,-0.010000000000000009,0.013513513513513487,-0.013513513513513542,0.08727045396963762,0.010000000000000009,0.6533333333333333,0.652027027027027,computed_now,,300,296,0.6533333333333333,0.3466666666666667,0.652027027027027,0.34797297297297297,0.013333333333333334,0.9866666666666667,0.7324174590905508,4.516824188232422,0.66
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,20,8.0,-8.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.006666666666666599,0.006666666666666654,-0.006756756756756688,0.006756756756756743,-0.10870204329490663,-0.013333333333333308,0.36333333333333334,0.36824324324324326,computed_now,,300,296,0.6366666666666667,0.36333333333333334,0.6317567567567568,0.36824324324324326,0.013333333333333334,0.9866666666666667,0.5364449618260065,3.174481104214986,0.6366666666666667
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,20,16.0,16.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.033333333333333326,-0.03333333333333338,0.03378378378378377,-0.03378378378378383,0.16835691874225933,0.013333333333333308,0.6766666666666666,0.6722972972972973,computed_now,,300,296,0.6766666666666666,0.3233333333333333,0.6722972972972973,0.3277027027027027,0.013333333333333334,0.9866666666666667,0.8135039238631725,5.097147238751252,0.6633333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,20,16.0,-16.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.020000000000000018,0.019999999999999962,-0.015180180180180192,0.015180180180180136,-0.24864691396554311,-0.043333333333333335,0.37666666666666665,0.37666666666666665,computed_now,,300,300,0.6233333333333333,0.37666666666666665,0.6233333333333333,0.37666666666666665,0.0,1.0,0.39650009115537005,2.241975032488505,0.6066666666666667
