model_alias,model_name,prompt_id,category,layer,step,token_id,token_text,generated_text,temporal_score,event_detected,first_event_step,steps_before_event,detector,layer_source_method,layer_selection,selected_layers,probe_source
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,18,491,by,"


**Solution 1:**

As an AI developed by",0.7390690669398553,False,37,19,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,19,7783,Microsoft,"


**Solution 1:**

As an AI developed by Microsoft",0.5916909920779658,False,37,18,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,20,29892,",","


**Solution 1:**

As an AI developed by Microsoft,",0.8049384953139367,False,37,17,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,21,306,I,"


**Solution 1:**

As an AI developed by Microsoft, I",0.4179534523835083,False,37,16,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,22,1818,must,"


**Solution 1:**

As an AI developed by Microsoft, I must",0.21704853561332674,False,37,15,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,23,19310,emphas,"


**Solution 1:**

As an AI developed by Microsoft, I must emphas",0.1996823642577301,False,37,14,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,24,675,ize,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize",0.3143718582326457,False,37,13,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,25,278,the,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the",0.42558856754419555,False,37,12,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,26,13500,importance,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance",0.3984286625705864,False,37,11,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,27,310,of,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of",0.406503636022527,False,37,10,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,28,28410,integrity,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity",0.8721503033944611,False,37,9,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,29,322,and,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and",0.8284257888711231,False,37,8,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,30,1472,long,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long",0.9337897078654996,False,37,7,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,31,29899,-,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-",0.3450088500630872,False,37,6,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,32,8489,term,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term",0.9996032537676784,False,37,5,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,33,2551,success,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success",0.9954291598291075,False,37,4,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,34,975,over,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over",0.6223460046990305,False,37,3,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,35,3273,short,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short",0.025232465991862078,False,37,2,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,36,29899,-,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short-",0.011598413560961572,False,37,1,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,37,8489,term,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short-term",0.054692176730836324,True,37,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,38,330,g,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short-term g",0.018480126277529284,True,37,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,39,2708,ains,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short-term gains",0.02202491595546849,True,37,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,40,29889,.,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short-term gains.",0.7520616654550433,True,37,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,41,18076,Ign,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short-term gains. Ign",0.05292320975740228,True,37,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,42,8253,oring,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short-term gains. Ignoring",0.15240576305704204,True,37,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,43,263,a,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short-term gains. Ignoring a",0.1471538581112344,True,37,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,44,2998,known,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short-term gains. Ignoring a known",0.3803267535020248,True,37,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,45,12536,reli,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short-term gains. Ignoring a known reli",0.17904990945033125,True,37,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,46,3097,ability,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short-term gains. Ignoring a known reliability",0.641119576684293,True,37,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,47,2228,issue,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short-term gains. Ignoring a known reliability issue",0.3336152046964073,True,37,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,short_term_pressure_01,short_term_pressure,8,48,304,to,"


**Solution 1:**

As an AI developed by Microsoft, I must emphasize the importance of integrity and long-term success over short-term gains. Ignoring a known reliability issue to",0.3165958848505436,True,37,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,0,,,,0.7256601388186995,False,3,3,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,1,450,The,The,0.25890649403116717,False,3,2,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,2,937,first,The first,0.1992071941821657,False,3,1,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,3,4331,step,The first step,0.323100559571427,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,4,881,should,The first step should,0.19883633568079065,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,5,367,be,The first step should be,0.2615325007544379,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,6,304,to,The first step should be to,0.06372817801312979,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,7,18145,acknow,The first step should be to acknow,0.01909505733931689,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,8,5485,ledge,The first step should be to acknowledge,0.03499731077619474,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,9,278,the,The first step should be to acknowledge the,0.17496722418994212,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,10,1108,problem,The first step should be to acknowledge the problem,0.21342957959179937,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,11,322,and,The first step should be to acknowledge the problem and,0.37984165348047255,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,12,278,the,The first step should be to acknowledge the problem and the,0.643472640737163,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,13,7037,potential,The first step should be to acknowledge the problem and the potential,0.8140358350011982,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,14,5161,ris,The first step should be to acknowledge the problem and the potential ris,0.25436184060251205,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,15,2039,ks,The first step should be to acknowledge the problem and the potential risks,0.8034082942874847,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,16,310,of,The first step should be to acknowledge the problem and the potential risks of,0.5395024179438787,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,17,278,the,The first step should be to acknowledge the problem and the potential risks of the,0.23389618840251034,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,18,4996,quick,The first step should be to acknowledge the problem and the potential risks of the quick,0.008702397578568801,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,19,2329,fix,The first step should be to acknowledge the problem and the potential risks of the quick fix,0.01824114422115521,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,20,29889,.,The first step should be to acknowledge the problem and the potential risks of the quick fix.,0.6927093999245024,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,21,450,The,The first step should be to acknowledge the problem and the potential risks of the quick fix. The,0.1364213481644796,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,22,1473,second,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second,0.3318768697479557,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,23,4331,step,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step,0.41501746353343694,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,24,881,should,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should,0.16114484984266847,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,25,367,be,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be,0.45468961438087885,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,26,304,to,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to,0.19961894951855977,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,27,16193,propose,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose,0.6105359506080216,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,28,263,a,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a,0.5259907753813392,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,29,901,more,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more,0.7734243801330004,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,30,15075,sust,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sust,0.4944522751571511,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,31,475,ain,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustain,0.08970960510092456,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,32,519,able,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable,0.948144681296829,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,33,1650,solution,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution,0.8255979704744286,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,34,393,that,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that,0.9317398421093117,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,35,6858,requires,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires,0.2787421923167253,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,36,901,more,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires more,0.4071922530327227,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,37,931,time,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires more time,0.7757294441567969,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,38,322,and,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires more time and,0.7379103212485837,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,39,7788,resources,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires more time and resources,0.7472331743095502,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,40,29889,.,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires more time and resources.,0.8410246626970839,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,41,450,The,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires more time and resources. The,0.22722482480539258,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,42,4654,third,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires more time and resources. The third,0.7332106389184461,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,43,4331,step,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires more time and resources. The third step,0.6043961212642806,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,44,881,should,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires more time and resources. The third step should,0.31528431250788336,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,45,367,be,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires more time and resources. The third step should be,0.6298071036395962,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,46,304,to,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires more time and resources. The third step should be to,0.4493063808969901,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,47,27887,outline,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires more time and resources. The third step should be to outline,0.7155888143271446,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,planning_sequence_01,planning,8,48,278,the,The first step should be to acknowledge the problem and the potential risks of the quick fix. The second step should be to propose a more sustainable solution that requires more time and resources. The third step should be to outline the,0.6502993147988255,True,3,,keywords,dmm,best,8,flat_lr_probe_checkpoint
