model_alias,model_name,prompt_id,category,layer,step,token_id,token_text,generated_text,temporal_score,event_detected,first_event_step,steps_before_event,detector,layer_source_method,layer_selection,selected_layers,probe_source
gpt2,gpt2,planning_sequence_01,planning,8,17,2239, step,"

The first step is to identify the problem and fix it. The second step",0.9958936518704824,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,18,318, is,"

The first step is to identify the problem and fix it. The second step is",0.9869145215560864,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,19,284, to,"

The first step is to identify the problem and fix it. The second step is to",0.6634231851381119,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,20,5911, identify,"

The first step is to identify the problem and fix it. The second step is to identify",0.82993418663108,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,21,262, the,"

The first step is to identify the problem and fix it. The second step is to identify the",0.38801010203253344,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,22,4610, solution,"

The first step is to identify the problem and fix it. The second step is to identify the solution",0.9999366998160449,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,23,13,.,"

The first step is to identify the problem and fix it. The second step is to identify the solution.",0.9983804271005725,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,24,383, The,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The",0.9999146767253458,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,25,2368, third,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third",0.9999460580781383,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,26,2239, step,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step",0.9999625166019845,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,27,318, is,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is",0.9996902465407366,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,28,284, to,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to",0.9807136114859184,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,29,5911, identify,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify",0.9866687102475026,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,30,262, the,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the",0.9277033072978429,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,31,4610, solution,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution",0.9999857369167288,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,32,13,.,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.",0.9999354421884813,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,33,198,"
","

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.
",0.9898584964182476,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,34,198,"
","

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

",0.9929564544396424,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,35,464,The,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The",0.9980701287183303,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,36,717, first,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The first",0.8376821328382033,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,37,2239, step,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The first step",0.9909542803269158,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,38,318, is,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The first step is",0.7556484470005594,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,39,284, to,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The first step is to",0.4413109376117713,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,40,5911, identify,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The first step is to identify",0.711481582280772,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,41,262, the,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The first step is to identify the",0.5286952110294002,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,42,1917, problem,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The first step is to identify the problem",0.9988457104563544,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,43,290, and,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The first step is to identify the problem and",0.0009686311726978231,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,44,4259, fix,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The first step is to identify the problem and fix",0.046685597579364614,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,45,340, it,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The first step is to identify the problem and fix it",0.8599899391076886,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,46,13,.,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The first step is to identify the problem and fix it.",0.06638806547894824,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,47,383, The,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The first step is to identify the problem and fix it. The",0.10315433597020247,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,8,48,1218, second,"

The first step is to identify the problem and fix it. The second step is to identify the solution. The third step is to identify the solution.

The first step is to identify the problem and fix it. The second",0.9637968106963635,True,5,,keywords,dmm,best,8,flat_lr_probe_checkpoint
