model,max_context_tokens,experiment,global_turn,story_id,story_num,turn_type,tracks_modification,modification_type,is_reask,answer_correct,reask_reverted,context_tokens,context_fill,mean_entropy,max_entropy,min_entropy,median_entropy,std_entropy,mean_logprob,max_logprob,min_logprob,median_logprob,std_logprob,perplexity,similarity_to_prev,response_length,hedging_detected,num_hedge_words,hedge_words,refusal_detected,num_generated_tokens,response_preview,user_input,recall_overlap
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,167,c5260ebf086da66320320ca1bd1c15a456610b17,6,cross_reference,True,all,False,True,,12562,0.3834,0.020371307327560675,1.216550350189209,1.2368412960483965e-09,3.8925412809476256e-05,0.11354871149341855,-0.0077817558359799446,0.0,-0.6242763996124268,-2.682205376913771e-06,0.053284118480633795,1.0078121123892645,0.0601,1708,False,0,,False,416,"Noted. Corrections made:
1. Lisbeth's nickname is Redcap, not Longskirt.
2. Jacob is Lisbeth's uncle, her mother's younger brother.
3. Lisbeth moved to Hoel farm because a fire destroyed New Ridge far",Summarize all the corrections I've made to this story so far.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,168,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,story_presentation,False,,False,,,13199,0.4028,0.000308321419083768,0.0006598961190320551,4.976572654413758e-06,0.0002842064923243015,0.0002978103343596305,-1.928172178367049e-05,-2.3841855067985307e-07,-4.7444173105759546e-05,-1.4722147739121283e-05,1.9770402743033827e-05,1.0000192819076772,0.0059,6,False,0,,False,4,Noted.,"Here is a story summary:

 In 1937, a military facility is on watch behind a two-way mirror as a soldier (Bill Hader), smoking marijuana, begins to reveal very graphically what he hates about the army",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,169,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,factual_question_pre,False,,False,False,,13218,0.4034,0.02580212418996036,0.14716100692749023,5.236553079157602e-06,0.00032360333716496825,0.04948854774224526,-0.005195853986987489,-2.3841855067985307e-07,-0.03408725559711456,-2.5629621632106137e-05,0.010463124873507333,1.0052093758453713,0.0,116,False,0,,False,22,The summary does not provide information about Saul's supplier. There is not enough context to answer this question.,Who is Saul's supplier?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,170,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,factual_question_pre,False,,False,False,,13255,0.4045,0.06203132463296583,0.617351233959198,4.4136635324321105e-07,9.524951747152954e-05,0.1851075454103621,-0.03615773741998964,0.0,-0.3613237142562866,-6.914114919709391e-06,0.10838867172076085,1.03681937880681,0.087,31,False,0,,False,10,Dale's job is a process server.,What is Dale's job?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,171,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,factual_question_pre,False,,False,False,,13282,0.4053,0.30397025244017745,1.562282681465149,4.104883828404127e-06,0.06096441298723221,0.40821268976430153,-0.13513592826309045,-2.3841855067985307e-07,-0.9617606997489929,-0.010515638627111912,0.2242352645908606,1.1446923698224463,0.0833,242,False,0,,False,53,"In the summary, Ted and Officer Carol Brazier are shot to death by each other. Dale witnesses them shooting a man to death and then flees the area. There is no indication that Ted and Brazier are kill",How are Ted and Brazier killed?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,172,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,factual_question_pre,False,,False,False,,13349,0.4074,0.6743284102083135,5.361998558044434,8.49032986138809e-08,0.21300585567951202,1.0410998083231535,-0.27263677272858755,0.0,-2.5167136192321777,-0.03955177217721939,0.45380369720487934,1.313423087087501,0.1047,539,False,0,,False,113,"""Pineapple Express"" is a 2008 comedy film directed by Sean Daniel and written by Scott Moore and Craig Mazin. The movie stars Seth Rogen and James Franco and revolves around a stoner named Dale Denton",What is pineapple express?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,173,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,factual_question,False,,False,False,,13479,0.4113,0.740293710902053,3.933523654937744,1.2157126150214026e-07,0.46776437759399414,0.8522868721707433,-0.30232772155652277,0.0,-1.2193305492401123,-0.13936461508274078,0.35537485855503254,1.3530045628214242,0.2381,298,False,0,,False,67,"In the movie ""Pineapple Express,"" when Red's car explodes, it results in Red (James Franco) being severely injured. This explosion is a key event that leads to a series of chaotic and comedic situatio",What happens when Red's car explodes?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,174,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,factual_question,False,,False,False,,13570,0.4141,0.5673939042068562,6.082000255584717,1.1714972458776174e-07,0.08432603254914284,1.0615120931431479,-0.20274616190761585,0.0,-2.4536402225494385,-0.012732597533613443,0.40974402518712577,1.2247615376538108,0.3276,270,False,0,,False,66,"In the movie ""Pineapple Express,"" the character Red (James Franco) attacks the barn to avenge the death of his fellow gangmember, Weezie (Danny McBride). Red believes that Dale (Seth Rogen) is respons",Who attacks the barn to avenge the death of a fellow gangmember?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,175,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,modification,False,cause_change,False,,,13663,0.417,0.0003314086344232692,0.0010777355637401342,6.641024583586841e-07,0.0001236174357472919,0.0004399276645565938,-2.336429889737701e-05,0.0,-7.366862701019272e-05,-9.894284289657662e-06,2.9961453447624843e-05,1.0000233645718448,0.0,6,False,0,,False,4,Noted.,CORRECTION: Dale was not a process server. Dale was a pizza delivery driver.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,176,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,modification_quiz,True,cause_change,False,True,,13682,0.4175,0.00025835868771650894,0.0011856991332024336,4.374032016585261e-07,9.135936124948785e-05,0.00040044708853208147,-2.209613413322648e-05,0.0,-0.00010918975021922961,-6.079655122448457e-06,3.712947574043811e-05,1.0000220963782547,0.0,38,False,0,,False,11,Dale's job is a pizza delivery driver.,What is Dale's job?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,177,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,followup,True,cause_change,False,False,,13714,0.4185,0.33343496376244797,2.475137710571289,4.0703329595714877e-10,0.04271189495921135,0.5060781806130092,-0.1467578601723399,0.0,-0.9938904643058777,-0.006606046576052904,0.25511390732494005,1.1580735133562658,0.1556,322,False,0,,False,72,"Dale, who is a pizza delivery driver, ends up at Ted's house because he is delivering a package to Ted Jones, as instructed by his drug dealer, Saul Silver. Saul tells Dale that he may already know th",How does a delivery driver end up at Ted's house?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,178,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,modification,False,outcome_change,False,,,13820,0.4218,0.0003780433490021551,0.0012003160081803799,3.5404093523538904e-07,0.00015575167344650254,0.00048375027687500515,-2.4228583583862928e-05,0.0,-7.199982064776123e-05,-1.2457256843845244e-05,2.8685967315870586e-05,1.0000242288770984,0.0,6,False,0,,False,4,Noted.,CORRECTION: Ted is not killed by a bomb. Ted is killed when the barn collapses on him during the fire.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,179,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,modification_quiz,True,outcome_change,False,False,,13838,0.4223,0.007048711140389339,0.06690137088298798,1.2444405001588166e-05,0.0004469012492336333,0.01760040860873769,-0.0011276113861045955,-7.152555099310121e-07,-0.012509807012975216,-3.8265450712060556e-05,0.0032999086535415324,1.001128247378852,0.0,54,False,0,,False,13,Ted dies when the barn collapses on him during a fire.,How does Ted die?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,180,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,followup,True,outcome_change,False,False,,13869,0.4232,0.5202346333763345,2.9269556999206543,1.2709522323461897e-10,0.18706965446472168,0.6856138813027985,-0.24185175129978473,0.0,-1.9563275575637817,-0.03643394634127617,0.36664219284892735,1.2736053684795952,0.1184,935,False,0,,False,197,"Yes, a structural collapse and a bomb are different:

1. **Mechanism**:
   - **Structural Collapse**: This occurs when a building or structure fails due to structural failure, often due to fire, which",Is a structural collapse different from a bomb?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,181,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,modification,False,relationship_change,False,,,14094,0.4301,0.00021371798199965042,0.0005826281849294901,3.7399613006527943e-07,0.00013593487346952315,0.0002342156476636351,-1.358967548981127e-05,0.0,-3.2305197237292305e-05,-1.1026752360976388e-05,1.3530178322001141e-05,1.00001358976783,0.0,6,False,0,,False,4,Noted.,CORRECTION: Red is not Saul's supplier. Red is Saul's former business partner.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,182,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,modification_quiz,True,relationship_change,False,True,,14115,0.4308,0.0696449807869856,0.5469872355461121,5.766272579421639e-07,0.00016029309335863218,0.1707742435616387,-0.029063424488981582,0.0,-0.26294368505477905,-1.3112915667079506e-05,0.07456370424702612,1.0294898872745397,0.0,64,False,0,,False,14,Red's relationship to Saul is that of a former business partner.,What is Red's relationship to Saul?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,183,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,followup,True,relationship_change,False,False,,14150,0.4318,0.6279372269534118,4.04985237121582,8.295442555095178e-09,0.42064806818962097,0.7240934316480786,-0.27699677271638407,0.0,-2.0204200744628906,-0.10590597242116928,0.35686339137292916,1.3191621137178127,0.1,1569,True,4,might|could be|likely|complex,False,297,"The difference between Red and Saul being former business partners versus suppliers changes Red's involvement in several ways:

1. **Trust and History**:
   - **Former Business Partners**: Red and Sau",How does a partnership vs supplier relationship change Red's involvement?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,184,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,reask_post_modification,True,relationship_change,True,False,False,14462,0.4413,0.07369414491499397,0.9702098965644836,6.150336957944091e-06,0.0006159880722407252,0.2112615338278453,-0.03728353708001464,-3.576278118089249e-07,-0.645031750202179,-5.4298356189974584e-05,0.13528508408669024,1.0379872870029503,0.0545,116,False,0,,False,22,The summary does not provide information about Saul's supplier. There is not enough context to answer this question.,Who is Saul's supplier?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,185,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,modification,False,detail_change,False,,,14514,0.4429,0.0006432480119542561,0.0017256822902709246,1.1358558822394116e-06,0.00042308695083193015,0.000704885510342925,-5.557801654276773e-05,0.0,-0.0001436368766007945,-3.933759478513821e-05,5.9487411702470924e-05,1.0000555795610293,0.0,6,False,0,,False,4,Noted.,CORRECTION: The rare marijuana strain is not called Pineapple Express. It is called Golden Thunder.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,186,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,reask_post_modification,True,outcome_change,True,False,False,14535,0.4436,0.26569451981046166,1.849367380142212,2.413942468137975e-08,0.016334200277924538,0.4259827856489365,-0.10638579778126953,0.0,-1.0350399017333984,-0.0019160611554980278,0.20071645491816584,1.1122508976720396,0.0,303,False,0,,False,70,"In the movie, Ted and Officer Carol Brazier are killed when the barn collapses on them during a fire. Red, Dale's former business partner, sets the barn on fire to avenge the death of their fellow gan",How are Ted and Brazier killed?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,187,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,modification_quiz,True,detail_change,False,True,,14622,0.4462,0.031639885299122955,0.28999757766723633,2.9061088753223885e-06,0.00017385627143085003,0.07791903609062115,-0.008351810416067123,-1.1920928244535389e-07,-0.08843741565942764,-8.22540732769994e-06,0.023430166125111316,1.0083867840813523,0.0667,64,False,0,,False,13,The rare marijuana strain in the movie is called Golden Thunder.,What is the rare marijuana strain called?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,188,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,followup,True,detail_change,False,False,,14652,0.4471,0.5675665310171076,3.3850536346435547,1.7775620975157835e-08,0.19510309398174286,0.7494937534698979,-0.22905542165696727,0.0,-1.575972080230713,-0.03946720436215401,0.3362884523966293,1.257411724920052,0.1127,797,True,1,however,False,171,"The name of the rare marijuana strain, Golden Thunder, does not significantly impact the core plot of the movie ""Pineapple Express."" However, it adds a layer of detail and thematic relevance to the st",Does the name matter to the plot?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,189,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,reask_post_modification,True,cause_change,True,False,False,14838,0.4528,0.0009944061026875386,0.005569228436797857,9.687205420050304e-06,0.00030143384356051683,0.0015826159946997237,-0.00010243336942556363,-5.960462772236497e-07,-0.0006330393371172249,-2.3245540432981215e-05,0.00018080781425675583,1.0001024386159023,0.0405,38,False,0,,False,11,Dale's job is a pizza delivery driver.,What is Dale's job?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,190,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,reask_post_modification,True,detail_change,True,False,False,14863,0.4536,0.38790800125617486,2.1243889331817627,5.586508322608097e-08,0.05632290616631508,0.5725561576246245,-0.176673874803745,0.0,-1.0916776657104492,-0.008850631304085255,0.3004845903674572,1.193241883421632,0.0488,313,False,0,,False,73,"""Pineapple Express"" is a 2008 comedy film starring Seth Rogen and James Franco. The term ""Pineapple Express"" in the movie refers to a rare and potent strain of marijuana. In the context of the film, i",What is pineapple express?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,191,2fc2cfddbe1ca72a7c2ae750a6c8b656dad60f9b,7,cross_reference,True,all,False,True,,14960,0.4565,0.01116287366862227,0.7234792113304138,1.7530861207148973e-09,3.9613834815099835e-05,0.06963822832222669,-0.004359424802105423,0.0,-0.5418102741241455,-2.622600959512056e-06,0.03697514864150413,1.0043689409176464,0.0553,1935,False,0,,False,475,"Noted. Corrections made:
1. Lisbeth's nickname is Redcap, not Longskirt.
2. Jacob is Lisbeth's uncle, her mother's younger brother.
3. Lisbeth moved to Hoel farm because a fire destroyed New Ridge far",Summarize all the corrections I've made to this story so far.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,192,22d1af3e29dc599ec0634fe860359027adea6944,8,story_presentation,False,,False,,,15656,0.4778,0.00021988723017329903,0.000628737616352737,6.457080871768994e-06,0.0001221771117343451,0.00025374788880635525,-1.2457201101767623e-05,-2.3841855067985307e-07,-3.325883881188929e-05,-8.165773522250674e-06,1.3574599147964455e-05,1.000012457278693,0.0052,6,False,0,,False,4,Noted.,"Here is a story summary:

 In Desperate Remedies a young woman, Cytherea Graye, is forced by poverty to accept a post as lady's maid to the eccentric Miss Aldclyffe, the woman whom her father had love",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,193,22d1af3e29dc599ec0634fe860359027adea6944,8,factual_question_pre,False,,False,False,,15685,0.4787,0.12312270579144596,0.8453487753868103,1.0782121862007443e-08,0.0014006998389959335,0.2391396382404211,-0.055598691776802336,0.0,-0.5799103379249573,-0.00012492353562265635,0.12464940488610092,1.0571733462400512,0.0,156,True,1,however,False,37,"Miss Adclyffe's illegitimate son's first wife is believed to have perished in a fire. However, it later emerges that she left the inn before it caught fire.",How did the first wife of Miss Adclyffe's illegitimate son die?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,194,22d1af3e29dc599ec0634fe860359027adea6944,8,factual_question_pre,False,,False,False,,15739,0.4803,0.1485373768084169,1.0467332601547241,3.6861894869844036e-08,0.006445757113397121,0.2520397610979211,-0.057529037254735085,0.0,-0.6798810958862305,-0.0006691362359561026,0.12543971491646522,1.0592160269337847,0.4615,224,False,0,,False,49,"The summary does not mention Manston killing his wife. It states that his first wife is believed to have perished in a fire, but she left the inn before it caught fire. There is no information about M",When did Manston kill his wife?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,195,22d1af3e29dc599ec0634fe860359027adea6944,8,factual_question_pre,False,,False,False,,15802,0.4822,0.13172321465376277,0.696424663066864,1.993811019929126e-05,0.009145412594079971,0.24039425227816763,-0.08500811981376116,-1.311301275563892e-06,-0.642941951751709,-0.0010389054659754038,0.19328845012356347,1.0887259069141093,0.3611,134,False,0,,False,26,The summary does not mention anyone killing Manston. There is no information about Manston being killed in the provided story summary.,Who kills Manston?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,196,22d1af3e29dc599ec0634fe860359027adea6944,8,factual_question_pre,False,,False,False,,15852,0.4838,0.12276208892330863,0.6799324750900269,1.8053741257517686e-07,0.0005307652827468701,0.21951034028416624,-0.0618160113716735,0.0,-0.5427948236465454,-3.951679445890477e-05,0.13790654567092947,1.0637666057630601,0.1111,73,False,0,,False,18,The man Cytherea is in love with is an architect named Edward Springrove.,What is the profession of the man Cytherea is in love with?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,197,22d1af3e29dc599ec0634fe860359027adea6944,8,factual_question,False,,False,False,,15888,0.4849,0.3291052903260544,1.548628330230713,5.209365738778615e-08,0.03498481959104538,0.43900147908703185,-0.15721557792929863,0.0,-1.0512444972991943,-0.005590287270024419,0.2501538577766235,1.170247866321697,0.12,335,False,0,,False,70,"Cytherea marries Aeneas Manston due to urgent financial needs. Specifically, she is driven by the need to support her sick brother and the discovery that her lover, Edward Springrove, is already engag",Why did cytherea marry manston?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,198,22d1af3e29dc599ec0634fe860359027adea6944,8,factual_question,False,,False,False,,15979,0.4876,0.01295904357581179,0.09604261070489883,3.3457399695180357e-07,0.0002470309191267006,0.02494499863508363,-0.0022054717779980137,0.0,-0.019553758203983307,-1.6689140466041863e-05,0.004891944913284889,1.0022079056198074,0.102,69,False,0,,False,16,"Cytherea loves Edward Springrove, and his profession is an architect.",Who does cytherea love and what is his profession?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,199,22d1af3e29dc599ec0634fe860359027adea6944,8,modification,False,cause_change,False,,,16033,0.4893,0.0004466346706379909,0.0013532484881579876,6.990475753809733e-07,0.0002162955734092975,0.0005458083336947982,-3.129131465584578e-05,0.0,-8.821098163025454e-05,-1.8477138496564294e-05,3.561274223489143e-05,1.0000312918042342,0.0,6,False,0,,False,4,Noted.,CORRECTION: Manston did not kill his wife in an argument. He killed her because she discovered his scheme to marry Cytherea.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,200,22d1af3e29dc599ec0634fe860359027adea6944,8,modification_quiz,True,cause_change,False,True,,16054,0.4899,0.004363359340053019,0.054101698100566864,2.377938415065728e-07,0.0003733303747139871,0.012741498078774616,-0.0005664932339888818,0.0,-0.007572398986667395,-2.8132995794294402e-05,0.0017802578808046316,1.0005666537215845,0.0,76,False,0,,False,17,Manston killed his wife because she discovered his scheme to marry Cytherea.,Why did Manston kill his wife?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,201,22d1af3e29dc599ec0634fe860359027adea6944,8,followup,True,cause_change,False,False,,16089,0.491,0.4527284873880747,3.0165863037109375,7.808378086338053e-07,0.10862039774656296,0.7203585926090662,-0.19670612702436424,0.0,-1.548354983329773,-0.019654941745102406,0.35380530704031754,1.2173862312189478,0.1935,171,True,1,likely,False,38,"Yes, this makes the murder premeditated. Manston planned to marry Cytherea and likely orchestrated the death of his first wife to create a clear path for his new marriage.",Does this make the murder premeditated?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,202,22d1af3e29dc599ec0634fe860359027adea6944,8,modification,False,outcome_change,False,,,16155,0.493,0.000108940147129033,0.0002825915580615401,1.047939804266207e-06,7.606054532516282e-05,0.00011144625989741963,-6.437262953795653e-06,0.0,-1.4662635294371285e-05,-5.543208260405663e-06,6.0108722038258296e-06,1.000006437283673,0.0,6,False,0,,False,4,Noted.,CORRECTION: Manston did not commit suicide. He escaped prison and was never found.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,203,22d1af3e29dc599ec0634fe860359027adea6944,8,modification_quiz,True,outcome_change,False,False,,16174,0.4936,0.1216648725670287,0.6934458613395691,8.380229701288044e-06,0.00034276988299097866,0.22963411333129463,-0.07956215185548861,-4.768370445162873e-07,-0.65352463722229,-2.5152830858132802e-05,0.18637846654430146,1.0828128562662724,0.0,53,False,0,,False,12,Manston escapes from prison and is never found again.,What happens to Manston?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,204,22d1af3e29dc599ec0634fe860359027adea6944,8,followup,True,outcome_change,False,False,,16205,0.4945,0.6293773260436386,3.4767587184906006,2.4831532385860555e-09,0.38078776001930237,0.7477123035968319,-0.2895382827988321,0.0,-1.628106951713562,-0.0804513469338417,0.3913370018167064,1.335810578895875,0.0617,815,True,2,likely|complex,False,175,"Manston's escape from prison and subsequent disappearance have several effects on Cytherea's marriage:

1. **Legal Status**: Since Manston is no longer in custody, his marriage to Cytherea is likely s",How does this affect Cytherea's marriage?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,205,22d1af3e29dc599ec0634fe860359027adea6944,8,reask_post_modification,True,outcome_change,True,False,False,16394,0.5003,0.2509920104097546,1.5433104038238525,7.997938155313022e-06,0.005915231537073851,0.49564185047541337,-0.13797569141754593,-4.768370445162873e-07,-0.9255496859550476,-0.0006372685602400452,0.29168229177626187,1.1479476449550303,0.069,95,False,0,,False,20,The summary does not mention anyone killing Manston. He escapes from prison and is never found.,Who kills Manston?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,206,22d1af3e29dc599ec0634fe860359027adea6944,8,modification,False,relationship_change,False,,,16445,0.5019,0.0006956813932816885,0.001643106690607965,4.707622451860516e-07,0.0005695740601368016,0.0007089213000662371,-6.0166704969333296e-05,0.0,-0.00016890530241653323,-3.5880758730399975e-05,6.891547094821552e-05,1.0000601685150219,0.0,6,False,0,,False,4,Noted.,CORRECTION: Manston is not Miss Aldclyffe's illegitimate son. He is her nephew.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,207,22d1af3e29dc599ec0634fe860359027adea6944,8,modification_quiz,True,relationship_change,False,False,,16470,0.5026,0.006891348845618433,0.04834622144699097,1.1708186320902314e-05,0.0003027712809853256,0.014955096912690277,-0.001083429350764866,-5.960462772236497e-07,-0.008392187766730785,-1.5020257706055418e-05,0.002502165441404117,1.0010840164723598,0.0,35,False,0,,False,11,Manston is Miss Aldclyffe's nephew.,What is Manston's relation to Miss Aldclyffe?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,208,22d1af3e29dc599ec0634fe860359027adea6944,8,followup,True,relationship_change,False,False,,16497,0.5034,0.5970354316190034,3.4867568016052246,3.025259331934649e-08,0.27992627024650574,0.7274226607440847,-0.2610889781978832,0.0,-1.7043309211730957,-0.05369878560304642,0.35872857171818595,1.2983431845310667,0.0645,1063,True,2,might|could be,False,219,"The fact that Manston is Miss Aldclyffe's nephew rather than her illegitimate son changes their dynamic in several ways:

1. **Family Ties**: Manston now has a stronger familial connection to Miss Ald",How does this change their dynamic?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,209,22d1af3e29dc599ec0634fe860359027adea6944,8,modification,False,detail_change,False,,,16741,0.5109,0.0181234980325371,0.04333881288766861,4.78058609587606e-07,0.014577350591935101,0.018790859068350898,-0.0025926511729039703,0.0,-0.005801979918032885,-0.0022843123867914983,0.0026281336387499635,1.0025960149994042,0.0,6,False,0,,False,4,Noted.,CORRECTION: Edward is not an architect. He is a solicitor.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,210,22d1af3e29dc599ec0634fe860359027adea6944,8,modification_quiz,True,detail_change,False,True,,16760,0.5115,0.0004420412678116905,0.002917516976594925,6.647609751553318e-08,8.13801379990764e-05,0.0008906874098421141,-4.301603793916481e-05,0.0,-0.0003033416287507862,-5.960446742392378e-06,9.321225318812391e-05,1.0000430169631422,0.0,35,False,0,,False,9,Edward's profession is a solicitor.,What is Edward's profession?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,211,22d1af3e29dc599ec0634fe860359027adea6944,8,reask_post_modification,True,detail_change,True,True,False,16793,0.5125,0.018957272338326447,0.26219624280929565,2.780755892217712e-07,0.00031164215761236846,0.0580104611203499,-0.003889124605034579,0.0,-0.05999073386192322,-2.3841574147809297e-05,0.013292820978600704,1.003896697063694,0.2857,72,False,0,,False,19,The man Cytherea is in love with is a solicitor named Edward Springrove.,What is the profession of the man Cytherea is in love with?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,212,22d1af3e29dc599ec0634fe860359027adea6944,8,followup,True,detail_change,False,False,,16830,0.5136,0.6068669545805941,4.046382904052734,2.201313131777738e-09,0.29000163078308105,0.7544326848507877,-0.2747750251999407,0.0,-1.9703857898712158,-0.07222064957022667,0.37821798364212605,1.3162345219569913,0.0737,1085,True,1,might,False,198,"Edward's legal expertise can help investigate Manston in several ways:

1. **Understanding Legal Processes**: Edward can provide insight into legal procedures and protocols, which can be crucial in in",How does legal expertise help investigate Manston?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,213,22d1af3e29dc599ec0634fe860359027adea6944,8,reask_post_modification,True,cause_change,True,False,False,17045,0.5202,0.18764107867770285,1.2242600917816162,8.754221880735713e-08,0.005462068133056164,0.3151935480889089,-0.07303494203189673,0.0,-0.6616154313087463,-0.0005638201837427914,0.14896904781413509,1.0757681257821485,0.1019,195,False,0,,False,41,The summary does not specify when Manston killed his wife. It only mentions that he killed her because she discovered his scheme to marry Cytherea. The exact timing of the murder is not provided.,When did Manston kill his wife?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,214,22d1af3e29dc599ec0634fe860359027adea6944,8,reask_post_modification,True,relationship_change,True,False,False,17111,0.5222,0.08981452944651329,0.5320084691047668,7.559455283967509e-09,0.001842974976170808,0.14373164869054406,-0.024218971911243198,0.0,-0.13954608142375946,-0.00018219472985947505,0.04020707472032436,1.024514633257684,0.1667,161,True,1,however,False,38,"The first wife of Miss Adclyffe's illegitimate son is believed to have perished in a fire. However, it later emerges that she left the inn before it caught fire.",How did the first wife of Miss Adclyffe's illegitimate son die?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,215,22d1af3e29dc599ec0634fe860359027adea6944,8,cross_reference,True,all,False,True,,17173,0.5241,0.005383984169404531,0.5368248224258423,3.5587957025740025e-09,4.889323827228509e-05,0.038162348977770565,-0.0015296054302032188,0.0,-0.2553251385688782,-3.2782501193651115e-06,0.015274039290436322,1.0015307758732852,0.0708,2011,False,0,,False,500,"Noted. Corrections made:
1. Lisbeth's nickname is Redcap, not Longskirt.
2. Jacob is Lisbeth's uncle, her mother's younger brother.
3. Lisbeth moved to Hoel farm because a fire destroyed New Ridge far",Summarize all the corrections I've made to this story so far.,
