condition,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,time_delay_format,repeat_idx,user_pov,prompt_format,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,intervention_type,projection_layer,projection_scale,projection_applied,projection_center_mode,projection_center_key,projection_center_norm,projection_vector_norm,probe_train_regime,probe_feature_name,vector_key,probe_artifact_path,projection_diag_forward_calls,projection_diag_target_vector_count,projection_diag_pre_projection_raw_cosine_mean,projection_diag_pre_projection_centered_cosine_mean,projection_diag_pre_projection_centered_abs_cosine_mean,projection_diag_pre_projection_abs_coeff_mean,projection_diag_pre_projection_raw_norm_mean,projection_diag_pre_projection_centered_norm_mean,projection_diag_removed_norm_mean,projection_diag_removed_norm_max,projection_diag_removed_fraction_of_centered_norm_mean,projection_diag_removed_fraction_of_centered_norm_max,projection_diag_prompt_centered_cosine_mean,projection_diag_decode_centered_cosine_mean,projection_diag_prompt_abs_coeff_mean,projection_diag_decode_abs_coeff_mean
projection_erasure,1.4,1.4,100,100,150,150,140,140,210.0,210,1.5,1.5,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 210$ in 1 hour. What should I choose? Answer in just a few words.,Take the 210$ in 1 hour.,Take the 210$ in 1 hour.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.01895352184006837,-0.0720015552181464,0.0720015552181464,13.804410054133488,217.15003263033353,193.83728614220252,13.804410054133488,20.709495544433594,0.0720015552181464,0.09953951090574265,-0.09941736608743668,-0.06971690431237221,18.728796005249023,13.394044558207193
projection_erasure,1.4,1.4,100,100,150,150,140,140,210.0,210,1.5,1.5,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 210$ in 8 hours. What should I choose? Answer in just a few words.,Take the 210$ in 8 hours.,Take the 210$ in 8 hours.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.01715274095812884,-0.07003526848096114,0.07003526848096114,13.417354143582857,215.86228708120493,193.69960256723257,13.417354143582857,20.381254196166992,0.07003526848096114,0.10154565423727036,-0.10154565423727036,-0.0674094030012687,18.99480628967285,12.952566464742025
projection_erasure,1.4,1.4,100,100,150,150,140,140,210.0,210,1.5,1.5,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 210$ in 1 day. What should I choose? Answer in just a few words.,Take the 210$ in 1 day.,Take the 210$ in 1 day.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.020873349108464587,-0.07409602976762332,0.07409602976762332,14.165933242210976,215.8510483961839,193.29860159067007,14.165933242210976,20.008392333984375,0.07409602976762332,0.10386756807565689,-0.10072711855173111,-0.07187677236894767,18.938671112060547,13.768205086390177
projection_erasure,1.4,1.4,100,100,150,150,140,140,210.0,210,1.5,1.5,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 210$ in 2 days. What should I choose? Answer in just a few words.,Take the 210$ in 2 days.,Take the 210$ in 2 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.017946584208402783,-0.07113179392539538,0.07113179392539538,13.53865465751061,214.56492614746094,192.5709475003756,13.53865465751061,20.47003173828125,0.07113179392539538,0.10110324621200562,-0.10110324621200562,-0.06863417290151119,18.893953323364258,13.092379768689474
projection_erasure,1.4,1.4,100,100,150,150,140,140,210.0,210,1.5,1.5,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 210$ in 7 days. What should I choose? Answer in just a few words.,Take the 210$ in 7 days.,Take the 210$ in 7 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.013729233227562733,-0.06565048832159776,0.06565048832159776,12.717118226564848,216.5688723050631,195.12068411020132,12.717118226564848,19.949466705322266,0.06565048832159776,0.10087964683771133,-0.10087964683771133,-0.06271472511192162,18.80074119567871,12.210149645805359
projection_erasure,1.4,1.4,100,100,150,150,140,140,210.0,210,1.5,1.5,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 210$ in 30 days. What should I choose? Answer in just a few words.,Take the 210$ in 30 days.,Take the 210$ in 30 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,-0.004249056935285418,-0.05498956103942224,0.05498956103942224,10.762196932520185,216.60012708391463,194.3494611467634,10.762196932520185,19.272418975830078,0.05498956103942224,0.09993044286966324,-0.09993044286966324,-0.0515325701294037,18.58452033996582,10.16047974733206
projection_erasure,1.4,1.4,100,100,150,150,140,140,210.0,210,1.5,1.5,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 210$ in 90 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.04452835414558649,-0.09753964617848396,0.09753964617848396,19.56278553009033,223.37454376220703,201.20868988037108,19.56278553009033,33.1080322265625,0.09753964617848396,0.1601972132921219,-0.1000027284026146,-0.09726597037580278,18.45770835876465,19.685571882459854
projection_erasure,1.4,1.4,100,100,150,150,140,140,210.0,210,1.5,1.5,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 210$ in 365 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.04078606031835079,-0.09350391700863839,0.09350391700863839,18.73518304824829,223.08968048095704,200.75386810302734,18.73518304824829,33.869285583496094,0.09350391700863839,0.1645311564207077,-0.09908496588468552,-0.09288380046685536,18.333744049072266,18.77978738149007
projection_erasure,1.4,1.4,100,100,150,150,140,140,210.0,210,1.5,1.5,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 210$ in 730 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.04051826801151037,-0.09307568445801735,0.09307568445801735,18.659217739105223,222.33038024902345,200.62520751953124,18.659217739105223,34.007057189941406,0.09307568445801735,0.16398152709007263,-0.0992397740483284,-0.09239078561464946,18.218809127807617,18.708152029249405
projection_erasure,1.4,1.4,100,100,150,150,140,140,210.0,210,1.5,1.5,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 210$ in 1095 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.03862982341088354,-0.09089289382100105,0.09089289382100105,18.259751987457275,222.65572967529297,200.66671600341797,18.259751987457275,34.472503662109375,0.09089289382100105,0.1657770872116089,-0.09879609942436218,-0.09001475986507204,18.188169479370117,18.26770559946696
projection_erasure,1.4,1.4,100,100,150,150,140,140,210.0,210,1.5,1.5,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 210$ in 1825 days. What should I choose? Answer in just a few words.,Take the $140 now.,Take the $140 now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,9,9,-0.044563575421408236,-0.098578789167934,0.098578789167934,19.616847780015732,220.92994859483508,197.32440185546875,19.616847780015732,37.096641540527344,0.098578789167934,0.1775045245885849,-0.09928622096776962,-0.09849036019295454,18.24983787536621,19.787724018096924
projection_erasure,1.4,1.4,100,100,150,150,140,140,210.0,210,1.5,1.5,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 210$ in 3650 days. What should I choose? Answer in just a few words.,Take the $140 now.,Take the $140 now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,9,9,-0.04170439516504606,-0.0952108581033018,0.0952108581033018,19.069684240553116,221.9130605061849,198.1732906765408,19.069684240553116,37.137001037597656,0.0952108581033018,0.1784508228302002,-0.09867937862873077,-0.09477729303762317,18.222074508666992,19.17563545703888
projection_erasure,1.4,1.4,100,100,200,200,140,140,280.0,280,2.0,2,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 280$ in 1 hour. What should I choose? Answer in just a few words.,Take the 280$ in 1 hour.,Take the 280$ in 1 hour.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.01971577133428162,-0.07298194932249877,0.07298194932249877,13.959406302525448,215.91354487492487,193.01848660982571,13.959406302525448,20.314538955688477,0.07298194932249877,0.09858876466751099,-0.09858876466751099,-0.07084804804374774,18.554658889770508,13.576468586921692
projection_erasure,1.4,1.4,100,100,200,200,140,140,280.0,280,2.0,2,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 280$ in 8 hours. What should I choose? Answer in just a few words.,Take the 280$ in 8 hours.,Take the 280$ in 8 hours.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.017841497968989782,-0.07090600723257431,0.07090600723257431,13.5544863480788,214.70692326472357,192.87805880033054,13.5544863480788,19.828739166259766,0.07090600723257431,0.10102163255214691,-0.10102163255214691,-0.0683963717892766,18.889060974121094,13.109938462575277
projection_erasure,1.4,1.4,100,100,200,200,140,140,280.0,280,2.0,2,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 280$ in 1 day. What should I choose? Answer in just a few words.,Take the 280$ in 1 day.,Take the 280$ in 1 day.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.021574452922392923,-0.07488058335506,0.07488058335506,14.324512591728798,214.99415705754205,192.6214634821965,14.324512591728798,19.637678146362305,0.07488058335506,0.1030665934085846,-0.09991896897554398,-0.07279405122001965,18.76899528503418,13.954139033953348
projection_erasure,1.4,1.4,100,100,200,200,140,140,280.0,280,2.0,2,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 280$ in 2 days. What should I choose? Answer in just a few words.,Take the 280$ in 2 days.,Take the 280$ in 2 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.018301480745251935,-0.07141190910568604,0.07141190910568604,13.637003165024977,214.40387549767127,192.4639117901142,13.637003165024977,20.353837966918945,0.07141190910568604,0.10066182911396027,-0.10066182911396027,-0.06897441577166319,18.79591941833496,13.207093477249146
projection_erasure,1.4,1.4,100,100,200,200,140,140,280.0,280,2.0,2,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 280$ in 7 days. What should I choose? Answer in just a few words.,Take the 280$ in 7 days.,Take the 280$ in 7 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.01428147758437822,-0.06618901857962975,0.06618901857962975,12.854852162874662,216.33995173527643,194.90799537071814,12.854852162874662,19.829185485839844,0.06618901857962975,0.10036397725343704,-0.10036397725343704,-0.06334110535681248,18.695850372314453,12.368102312088013
projection_erasure,1.4,1.4,100,100,200,200,140,140,280.0,280,2.0,2,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 280$ in 30 days. What should I choose? Answer in just a few words.,Take the 280$ in 30 days.,Take the 280$ in 30 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,-0.005756714214969959,-0.05664760379918984,0.05664760379918984,11.094692264284406,216.06697627476282,193.8676256452288,11.094692264284406,19.19999885559082,0.05664760379918984,0.0994366928935051,-0.0994366928935051,-0.053356135407319434,18.47298240661621,10.527131484105038
projection_erasure,1.4,1.4,100,100,200,200,140,140,280.0,280,2.0,2,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 280$ in 90 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.04455207176506519,-0.09770986363291741,0.09770986363291741,19.549836540222167,222.88473663330078,200.69263153076173,19.549836540222167,33.30235290527344,0.09770986363291741,0.16093970835208893,-0.09972510486841202,-0.09748594794008467,18.392230987548828,19.678459379408096
projection_erasure,1.4,1.4,100,100,200,200,140,140,280.0,280,2.0,2,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 280$ in 365 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.04092091917991638,-0.09389326050877571,0.09389326050877571,18.739780807495116,222.40585479736328,199.98233032226562,18.739780807495116,34.02486801147461,0.09389326050877571,0.16520528495311737,-0.09864228218793869,-0.09336559143331316,18.239931106567383,18.795319663153755
projection_erasure,1.4,1.4,100,100,200,200,140,140,280.0,280,2.0,2,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 280$ in 730 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.04076010659337044,-0.09353345260024071,0.09353345260024071,18.690591049194335,221.83004150390624,200.03531494140626,18.690591049194335,34.18550109863281,0.09353345260024071,0.1646275669336319,-0.09902415424585342,-0.09292337463961707,18.167430877685547,18.748719957139755
projection_erasure,1.4,1.4,100,100,200,200,140,140,280.0,280,2.0,2,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 280$ in 1095 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.03844327554106712,-0.09084898754954338,0.09084898754954338,18.20010299682617,222.0659942626953,200.07947998046876,18.20010299682617,34.58460235595703,0.09084898754954338,0.16602934896945953,-0.09858283400535583,-0.08998967127667533,18.134479522705078,18.207394493950737
projection_erasure,1.4,1.4,100,100,200,200,140,140,280.0,280,2.0,2,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 280$ in 1825 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.03798165968619287,-0.09022461287677289,0.09022461287677289,18.077026557922363,222.29066772460936,200.30439147949218,18.077026557922363,34.529563903808594,0.09022461287677289,0.16612786054611206,-0.09889740496873856,-0.08926096931099892,18.165874481201172,18.06715456644694
projection_erasure,1.4,1.4,100,100,200,200,140,140,280.0,280,2.0,2,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 280$ in 3650 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.03763159700029064,-0.09002521969377994,0.09002521969377994,18.033069610595703,222.23135223388672,200.1317565917969,18.033069610595703,34.428199768066406,0.09002521969377994,0.16672077775001526,-0.09828831255435944,-0.08910709826482667,18.138553619384766,18.021349165174698
projection_erasure,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 1 hour. What should I choose? Answer in just a few words.,Take the 700$ in 1 hour.,Take the 700$ in 1 hour.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.015621875329928186,-0.06887478925860845,0.06887478925860845,13.092622500199537,214.11988243689905,191.61741520808295,13.092622500199537,19.126256942749023,0.06887478925860845,0.0972004309296608,-0.0972004309296608,-0.06651431911935408,18.256118774414062,12.662331144014994
projection_erasure,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 8 hours. What should I choose? Answer in just a few words.,Take the 700$ in 8 hours.,Take the 700$ in 8 hours.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.011897850674218856,-0.0644382920402747,0.0644382920402747,12.341460631443905,213.0296654334435,192.02012047400842,12.341460631443905,19.20377540588379,0.0644382920402747,0.09989453852176666,-0.09989453852176666,-0.061483604833483696,18.63848304748535,11.81670876344045
projection_erasure,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 1 day. What should I choose? Answer in just a few words.,Take the 700$ in 1 day.,Take the 700$ in 1 day.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.014770947772866258,-0.06752514180082542,0.06752514180082542,12.922869682312012,213.40071340707632,191.54845252403845,12.922869682312012,19.065263748168945,0.06752514180082542,0.10240566730499268,-0.0980311930179596,-0.06498297086606424,18.369443893432617,12.468988498051962
projection_erasure,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 2 days. What should I choose? Answer in just a few words.,Take the 700$ in 2 days.,Take the 700$ in 2 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.012828109320253134,-0.06508288059670192,0.06508288059670192,12.538371819716234,214.4198725773738,192.9790297288161,12.538371819716234,19.746410369873047,0.06508288059670192,0.09965512901544571,-0.09965512901544571,-0.06220185989513993,18.571701049804688,12.035594383875528
projection_erasure,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 7 days. What should I choose? Answer in just a few words.,Take the 700$ in 7 days.,Take the 700$ in 7 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.008410290779116062,-0.05975268723872992,0.05975268723872992,11.64316804592426,214.22483943058893,193.81701190655048,11.64316804592426,19.11565399169922,0.05975268723872992,0.09913496673107147,-0.09913496673107147,-0.05647083061436812,18.426176071166992,11.077917377154032
projection_erasure,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 30 days. What should I choose? Answer in just a few words.,Take the 700$ in 30 days.,Take the 700$ in 30 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,-0.001242474403365382,-0.051873057548488886,0.051873057548488886,10.170106155531746,214.64886365618025,192.9739532470703,10.170106155531746,18.478723526000977,0.051873057548488886,0.0983344092965126,-0.0983344092965126,-0.04829910741402553,18.22794532775879,9.550272373052744
projection_erasure,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 90 days. What should I choose? Answer in just a few words.,Take the 700$ in 90 days.,Take the 700$ in 90 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,-0.0013514217155586397,-0.051974005331950526,0.051974005331950526,10.160282373428345,215.14809199741907,193.87395477294922,10.160282373428345,18.474485397338867,0.051974005331950526,0.09888488054275513,-0.09888488054275513,-0.04836547646958094,18.2028865814209,9.541620511275072
projection_erasure,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 365 days. What should I choose? Answer in just a few words.,Take the 700$ in 365 days.,Take the 700$ in 365 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,15,15,0.007236296978468696,-0.043164130114018914,0.04677411944915851,9.122852905591328,212.28587239583334,191.37791137695314,9.122852905591328,18.051639556884766,0.04677411944915851,0.09777820855379105,-0.09777820855379105,-0.03926312451117805,18.051639556884766,8.48508243049894
