mode,session,position,context_fill,subject,gold,pred,correct
random,109,15,0.4297,public_relations,B,B,True
random,109,16,0.4448,professional_accounting,C,C,True
random,109,17,0.4741,high_school_chemistry,B,C,False
random,109,18,0.5178,nutrition,C,B,False
random,109,19,0.5347,high_school_macroeconomics,B,C,False
random,109,20,0.5632,high_school_microeconomics,A,A,True
random,109,21,0.5796,miscellaneous,A,A,True
random,109,22,0.5933,professional_accounting,C,C,True
random,109,23,0.6292,sociology,C,C,True
random,109,24,0.6504,miscellaneous,B,B,True
random,109,25,0.668,nutrition,C,A,False
random,109,26,0.6943,high_school_us_history,C,C,True
random,109,27,0.7512,nutrition,B,B,True
random,109,28,0.7754,high_school_psychology,D,B,False
random,109,29,0.7937,high_school_geography,A,A,True
random,109,30,0.8079,human_sexuality,B,D,False
random,109,31,0.8235,moral_disputes,A,B,False
random,109,32,0.8396,marketing,B,B,True
random,109,33,0.8594,global_facts,C,B,False
random,109,34,0.8765,jurisprudence,D,B,False
random,109,35,0.8916,clinical_knowledge,C,C,True
random,109,36,0.917,elementary_mathematics,D,C,False
random,110,0,0.0107,machine_learning,A,A,True
random,110,1,0.0281,high_school_biology,D,D,True
random,110,2,0.0452,computer_security,D,D,True
random,110,3,0.0613,security_studies,A,A,True
random,110,4,0.1333,us_foreign_policy,C,C,True
random,110,5,0.1479,philosophy,A,A,True
random,110,6,0.1704,high_school_mathematics,C,D,False
random,110,7,0.1909,professional_law,C,C,True
random,110,8,0.2747,high_school_statistics,D,D,True
random,110,9,0.3005,security_studies,D,D,True
random,110,10,0.321,philosophy,D,D,True
random,110,11,0.3411,moral_scenarios,A,A,True
random,110,12,0.3726,conceptual_physics,B,B,True
random,110,13,0.3945,philosophy,B,C,False
random,110,14,0.4094,elementary_mathematics,C,C,True
random,110,15,0.4299,high_school_microeconomics,D,A,False
random,110,16,0.4534,high_school_microeconomics,C,C,True
random,110,17,0.4707,high_school_psychology,D,D,True
random,110,18,0.4924,econometrics,C,C,True
random,110,19,0.5325,philosophy,D,D,True
random,110,20,0.5518,philosophy,B,B,True
random,110,21,0.5664,anatomy,C,C,True
random,110,22,0.5818,professional_law,C,D,False
random,110,23,0.6265,marketing,C,C,True
random,110,24,0.6448,marketing,C,C,True
random,110,25,0.6624,miscellaneous,B,B,True
random,110,26,0.6755,security_studies,A,A,True
random,110,27,0.6919,high_school_statistics,D,A,False
random,110,28,0.7471,astronomy,C,C,True
random,110,29,0.7651,college_chemistry,C,B,False
random,110,30,0.7922,professional_psychology,B,B,True
random,110,31,0.813,miscellaneous,B,B,True
random,110,32,0.8271,miscellaneous,B,B,True
random,110,33,0.842,nutrition,A,B,False
random,110,34,0.884,college_medicine,C,C,True
random,110,35,0.9219,marketing,D,D,True
random,111,0,0.0107,moral_scenarios,A,D,False
random,111,1,0.0427,high_school_physics,B,B,True
random,111,2,0.0667,philosophy,C,D,False
random,111,3,0.0869,professional_law,B,B,True
random,111,4,0.1897,high_school_statistics,D,D,True
random,111,5,0.2153,high_school_chemistry,C,B,False
random,111,6,0.2383,conceptual_physics,B,B,True
random,111,7,0.2544,world_religions,D,D,True
random,111,8,0.2698,high_school_microeconomics,B,B,True
random,111,9,0.2883,professional_law,D,B,False
random,111,10,0.3843,high_school_government_and_politics,D,D,True
random,111,11,0.4023,moral_scenarios,D,D,True
random,111,12,0.4321,professional_psychology,B,B,True
random,111,13,0.449,professional_medicine,D,D,True
random,111,14,0.5112,professional_law,D,C,False
random,111,15,0.563,professional_law,D,B,False
random,111,16,0.6042,virology,B,A,False
random,111,17,0.6245,miscellaneous,C,A,False
random,111,18,0.6868,medical_genetics,A,A,True
random,111,19,0.7017,formal_logic,A,C,False
random,111,20,0.7327,miscellaneous,B,C,False
random,111,21,0.7498,professional_law,D,A,False
random,111,22,0.8269,high_school_mathematics,A,C,False
random,111,23,0.8494,professional_law,B,A,False
random,111,24,0.8843,high_school_macroeconomics,D,C,False
random,111,25,0.9055,security_studies,D,A,False
random,112,0,0.0107,high_school_psychology,B,B,True
random,112,1,0.0312,marketing,A,A,True
random,112,2,0.0459,professional_law,A,D,False
random,112,3,0.1226,world_religions,D,D,True
random,112,4,0.1375,professional_psychology,B,B,True
random,112,5,0.1729,public_relations,D,D,True
random,112,6,0.1958,elementary_mathematics,D,C,False
random,112,7,0.2129,philosophy,D,D,True
random,112,8,0.2349,miscellaneous,C,B,False
random,112,9,0.2488,global_facts,D,C,False
random,112,10,0.2654,high_school_physics,A,A,True
random,112,11,0.2881,moral_disputes,B,B,True
random,112,12,0.3025,security_studies,C,A,False
random,112,13,0.3523,high_school_psychology,C,C,True
random,112,14,0.3704,security_studies,D,D,True
random,112,15,0.3982,professional_law,B,B,True
random,112,16,0.4443,high_school_psychology,C,A,False
random,112,17,0.4712,virology,A,C,False
random,112,18,0.4863,professional_law,C,D,False
random,112,19,0.5427,college_biology,D,D,True
random,112,20,0.5583,high_school_chemistry,C,B,False
random,112,21,0.5808,high_school_biology,B,B,True
random,112,22,0.6033,clinical_knowledge,B,A,False
random,112,23,0.6272,high_school_biology,D,B,False
random,112,24,0.6477,prehistory,C,C,True
random,112,25,0.6655,college_mathematics,A,B,False
random,112,26,0.6917,professional_law,A,A,True
random,112,27,0.7695,us_foreign_policy,C,C,True
random,112,28,0.7942,high_school_biology,C,A,False
random,112,29,0.8257,anatomy,A,B,False
random,112,30,0.8462,sociology,A,A,True
random,112,31,0.8711,elementary_mathematics,D,D,True
random,112,32,0.9028,professional_law,C,C,True
random,113,0,0.0107,high_school_psychology,C,C,True
random,113,1,0.0317,abstract_algebra,A,D,False
random,113,2,0.0459,conceptual_physics,C,C,True
random,113,3,0.0598,professional_law,A,A,True
random,113,4,0.1489,high_school_macroeconomics,D,B,False
random,113,5,0.1653,medical_genetics,C,C,True
random,113,6,0.1855,medical_genetics,D,D,True
random,113,7,0.2034,anatomy,B,C,False
random,113,8,0.2246,college_medicine,D,D,True
random,113,9,0.2402,security_studies,A,D,False
random,113,10,0.2634,high_school_microeconomics,D,D,True
random,113,11,0.2837,anatomy,C,A,False
random,113,12,0.3044,high_school_european_history,A,A,True
random,113,13,0.4092,professional_law,A,B,False
random,113,14,0.4648,management,A,A,True
random,113,15,0.4829,clinical_knowledge,D,D,True
random,113,16,0.5032,international_law,D,D,True
random,113,17,0.5229,nutrition,A,A,True
random,113,18,0.5596,high_school_government_and_politics,D,D,True
random,113,19,0.583,professional_law,D,D,True
random,113,20,0.6477,philosophy,B,A,False
random,113,21,0.6721,human_aging,C,C,True
random,113,22,0.6919,elementary_mathematics,D,D,True
random,113,23,0.7371,electrical_engineering,C,C,True
random,113,24,0.7524,high_school_macroeconomics,C,D,False
random,113,25,0.7769,prehistory,C,D,False
random,113,26,0.7922,moral_disputes,A,D,False
random,113,27,0.8269,medical_genetics,B,B,True
random,113,28,0.8489,high_school_us_history,C,C,True
random,113,29,0.9058,professional_accounting,B,D,False
random,114,0,0.0107,conceptual_physics,D,D,True
random,114,1,0.0249,prehistory,A,A,True
random,114,2,0.0432,college_medicine,B,B,True
random,114,3,0.0625,high_school_biology,D,D,True
random,114,4,0.0784,miscellaneous,B,B,True
random,114,5,0.0957,miscellaneous,C,C,True
random,114,6,0.1125,human_aging,B,B,True
random,114,7,0.1274,philosophy,D,D,True
random,114,8,0.1475,college_mathematics,D,C,False
random,114,9,0.1638,astronomy,D,A,False
random,114,10,0.1882,high_school_psychology,D,D,True
random,114,11,0.208,professional_medicine,C,B,False
random,114,12,0.251,moral_disputes,C,C,True
random,114,13,0.2686,conceptual_physics,B,B,True
random,114,14,0.2937,formal_logic,A,D,False
random,114,15,0.3306,us_foreign_policy,D,B,False
random,114,16,0.3489,clinical_knowledge,C,B,False
random,114,17,0.3689,professional_law,B,B,True
random,114,18,0.4302,college_physics,B,C,False
random,114,19,0.4597,college_biology,C,C,True
random,114,20,0.4785,nutrition,A,A,True
random,114,21,0.498,high_school_government_and_politics,A,D,False
random,114,22,0.5144,prehistory,A,D,False
random,114,23,0.5317,high_school_computer_science,A,B,False
random,114,24,0.5652,high_school_geography,A,B,False
random,114,25,0.582,high_school_government_and_politics,D,D,True
random,114,26,0.6025,nutrition,D,D,True
random,114,27,0.625,high_school_macroeconomics,D,D,True
random,114,28,0.6482,professional_accounting,D,D,True
random,114,29,0.6663,high_school_macroeconomics,B,B,True
random,114,30,0.6841,professional_medicine,B,D,False
random,114,31,0.7449,management,C,C,True
random,114,32,0.761,professional_accounting,B,B,True
random,114,33,0.7844,logical_fallacies,B,B,True
random,114,34,0.7996,high_school_psychology,A,A,True
random,114,35,0.8193,security_studies,D,D,True
random,114,36,0.8477,professional_medicine,B,D,False
random,114,37,0.8838,management,B,A,False
random,114,38,0.8989,philosophy,A,A,True
random,114,39,0.9204,moral_disputes,D,D,True
coherent,100,0,0.0107,high_school_psychology,D,D,True
coherent,100,1,0.0264,high_school_psychology,C,B,False
coherent,100,2,0.0437,high_school_psychology,D,D,True
coherent,100,3,0.061,high_school_psychology,C,A,False
coherent,100,4,0.1177,high_school_psychology,B,B,True
coherent,100,5,0.1367,high_school_psychology,A,A,True
coherent,100,6,0.1543,high_school_psychology,C,C,True
coherent,100,7,0.1697,high_school_psychology,D,D,True
coherent,100,8,0.1887,high_school_psychology,A,A,True
coherent,100,9,0.21,high_school_psychology,C,A,False
coherent,100,10,0.2241,high_school_psychology,C,C,True
coherent,100,11,0.2493,high_school_psychology,B,B,True
coherent,100,12,0.2722,high_school_psychology,A,A,True
coherent,100,13,0.2964,high_school_psychology,A,A,True
coherent,100,14,0.3123,high_school_psychology,C,C,True
coherent,100,15,0.3335,high_school_psychology,A,A,True
coherent,100,16,0.3491,high_school_psychology,A,A,True
coherent,100,17,0.3682,high_school_psychology,B,B,True
coherent,100,18,0.3853,high_school_psychology,D,D,True
coherent,100,19,0.4019,high_school_psychology,D,D,True
coherent,100,20,0.4387,high_school_psychology,C,C,True
coherent,100,21,0.4592,high_school_psychology,A,A,True
coherent,100,22,0.4834,high_school_psychology,B,B,True
coherent,100,23,0.5154,high_school_psychology,A,B,False
coherent,100,24,0.5334,high_school_psychology,D,D,True
coherent,100,25,0.5496,high_school_psychology,C,C,True
coherent,100,26,0.5798,high_school_psychology,A,A,True
coherent,100,27,0.6028,high_school_psychology,B,B,True
coherent,100,28,0.6196,high_school_psychology,D,D,True
coherent,100,29,0.6387,high_school_psychology,B,B,True
coherent,100,30,0.6643,high_school_psychology,B,B,True
coherent,100,31,0.6794,high_school_psychology,D,D,True
coherent,100,32,0.6956,high_school_psychology,C,A,False
coherent,100,33,0.7122,high_school_psychology,D,B,False
coherent,100,34,0.7366,high_school_psychology,A,A,True
coherent,100,35,0.7554,high_school_psychology,C,A,False
coherent,100,36,0.7822,high_school_psychology,A,A,True
coherent,100,37,0.801,high_school_psychology,A,B,False
coherent,100,38,0.8311,high_school_psychology,C,C,True
coherent,100,39,0.8494,high_school_psychology,B,B,True
coherent,100,40,0.864,high_school_psychology,A,A,True
coherent,100,41,0.8831,high_school_psychology,D,D,True
coherent,100,42,0.9048,high_school_psychology,D,D,True
coherent,100,43,0.926,high_school_psychology,A,A,True
coherent,101,0,0.0107,high_school_psychology,C,C,True
coherent,101,1,0.0286,high_school_psychology,B,B,True
coherent,101,2,0.0498,high_school_psychology,A,C,False
coherent,101,3,0.0659,high_school_psychology,D,D,True
coherent,101,4,0.0977,high_school_psychology,D,D,True
coherent,101,5,0.1213,high_school_psychology,B,B,True
coherent,101,6,0.1387,high_school_psychology,A,A,True
coherent,101,7,0.1543,high_school_psychology,D,D,True
coherent,101,8,0.1772,high_school_psychology,A,A,True
coherent,101,9,0.1975,high_school_psychology,D,D,True
coherent,101,10,0.2148,high_school_psychology,D,D,True
coherent,101,11,0.2302,high_school_psychology,C,C,True
coherent,101,12,0.2554,high_school_psychology,B,B,True
coherent,101,13,0.2849,high_school_psychology,C,C,True
coherent,101,14,0.3074,high_school_psychology,B,B,True
coherent,101,15,0.3232,high_school_psychology,A,A,True
coherent,101,16,0.3457,high_school_psychology,D,D,True
coherent,101,17,0.3638,high_school_psychology,B,B,True
coherent,101,18,0.3804,high_school_psychology,B,B,True
coherent,101,19,0.3955,high_school_psychology,B,B,True
coherent,101,20,0.4126,high_school_psychology,C,C,True
coherent,101,21,0.4331,high_school_psychology,C,C,True
coherent,101,22,0.4524,high_school_psychology,D,D,True
coherent,101,23,0.4763,high_school_psychology,B,B,True
coherent,101,24,0.4902,high_school_psychology,D,D,True
coherent,101,25,0.5098,high_school_psychology,B,B,True
coherent,101,26,0.5295,high_school_psychology,A,A,True
coherent,101,27,0.5613,high_school_psychology,D,C,False
coherent,101,28,0.5825,high_school_psychology,D,B,False
coherent,101,29,0.6013,high_school_psychology,A,A,True
coherent,101,30,0.6335,high_school_psychology,C,C,True
coherent,101,31,0.6511,high_school_psychology,B,C,False
coherent,101,32,0.6807,high_school_psychology,D,C,False
coherent,101,33,0.709,high_school_psychology,A,A,True
coherent,101,34,0.7244,high_school_psychology,C,D,False
coherent,101,35,0.7664,high_school_psychology,B,B,True
coherent,101,36,0.7805,high_school_psychology,B,B,True
coherent,101,37,0.8064,high_school_psychology,C,C,True
coherent,101,38,0.822,high_school_psychology,A,A,True
coherent,101,39,0.8484,high_school_psychology,B,C,False
coherent,101,40,0.8655,high_school_psychology,C,C,True
coherent,101,41,0.8894,high_school_psychology,A,A,True
coherent,101,42,0.9062,high_school_psychology,C,C,True
coherent,101,43,0.925,high_school_psychology,C,B,False
coherent,102,0,0.0107,high_school_psychology,C,C,True
coherent,102,1,0.0339,high_school_psychology,D,D,True
coherent,102,2,0.0623,high_school_psychology,C,C,True
coherent,102,3,0.0801,high_school_psychology,C,C,True
coherent,102,4,0.0959,high_school_psychology,D,D,True
coherent,102,5,0.1138,high_school_psychology,A,A,True
coherent,102,6,0.1309,high_school_psychology,C,C,True
coherent,102,7,0.145,high_school_psychology,D,D,True
coherent,102,8,0.1633,high_school_psychology,D,D,True
coherent,102,9,0.1975,high_school_psychology,A,B,False
coherent,102,10,0.2173,high_school_psychology,D,A,False
coherent,102,11,0.2341,high_school_psychology,D,D,True
coherent,102,12,0.2632,high_school_psychology,C,C,True
coherent,102,13,0.2798,high_school_psychology,D,D,True
coherent,102,14,0.293,high_school_psychology,C,C,True
coherent,102,15,0.3289,high_school_psychology,C,D,False
coherent,102,16,0.3525,high_school_psychology,C,C,True
coherent,102,17,0.3718,high_school_psychology,C,C,True
coherent,102,18,0.3872,high_school_psychology,D,D,True
coherent,102,19,0.4138,high_school_psychology,B,A,False
coherent,102,20,0.4304,high_school_psychology,C,C,True
coherent,102,21,0.4514,high_school_psychology,D,C,False
coherent,102,22,0.4727,high_school_psychology,C,C,True
coherent,102,23,0.4878,high_school_psychology,C,C,True
coherent,102,24,0.5178,high_school_psychology,D,C,False
coherent,102,25,0.5398,high_school_psychology,D,B,False
coherent,102,26,0.5693,high_school_psychology,D,D,True
coherent,102,27,0.5908,high_school_psychology,A,A,True
coherent,102,28,0.6086,high_school_psychology,D,D,True
coherent,102,29,0.6255,high_school_psychology,C,B,False
coherent,102,30,0.6411,high_school_psychology,D,D,True
coherent,102,31,0.655,high_school_psychology,A,A,True
coherent,102,32,0.6873,high_school_psychology,B,B,True
coherent,102,33,0.7144,high_school_psychology,D,D,True
coherent,102,34,0.7322,high_school_psychology,B,B,True
coherent,102,35,0.7612,high_school_psychology,B,B,True
coherent,102,36,0.7795,high_school_psychology,B,B,True
coherent,102,37,0.7932,high_school_psychology,C,A,False
coherent,102,38,0.8079,high_school_psychology,B,B,True
coherent,102,39,0.8264,high_school_psychology,D,D,True
coherent,102,40,0.8533,high_school_psychology,D,D,True
coherent,102,41,0.875,high_school_psychology,B,B,True
coherent,102,42,0.8906,high_school_psychology,C,C,True
coherent,102,43,0.9089,high_school_psychology,D,D,True
coherent,102,44,0.9277,high_school_psychology,B,B,True
coherent,103,0,0.0107,high_school_psychology,B,B,True
coherent,103,1,0.0371,high_school_psychology,B,B,True
coherent,103,2,0.063,high_school_psychology,C,C,True
coherent,103,3,0.0837,high_school_psychology,C,C,True
coherent,103,4,0.1013,high_school_psychology,A,A,True
coherent,103,5,0.1296,high_school_psychology,D,D,True
coherent,103,6,0.1467,high_school_psychology,C,C,True
coherent,103,7,0.1768,high_school_psychology,C,C,True
coherent,103,8,0.1946,high_school_psychology,B,B,True
coherent,103,9,0.2148,high_school_psychology,C,C,True
coherent,103,10,0.2341,high_school_psychology,A,A,True
coherent,103,11,0.2571,high_school_psychology,C,C,True
coherent,103,12,0.2764,high_school_psychology,D,B,False
coherent,103,13,0.2947,high_school_psychology,D,D,True
coherent,103,14,0.3264,high_school_psychology,B,B,True
coherent,103,15,0.3423,high_school_psychology,B,B,True
coherent,103,16,0.3665,high_school_psychology,A,A,True
coherent,103,17,0.3843,high_school_psychology,B,B,True
coherent,103,18,0.4028,high_school_psychology,A,A,True
coherent,103,19,0.4185,high_school_psychology,A,C,False
coherent,103,20,0.4441,high_school_psychology,D,D,True
coherent,103,21,0.4656,high_school_psychology,B,B,True
coherent,103,22,0.4839,high_school_psychology,C,C,True
coherent,103,23,0.5076,high_school_psychology,B,C,False
coherent,103,24,0.5371,high_school_psychology,B,B,True
coherent,103,25,0.5518,high_school_psychology,D,D,True
coherent,103,26,0.5857,high_school_psychology,B,B,True
coherent,103,27,0.6038,high_school_psychology,D,C,False
coherent,103,28,0.6306,high_school_psychology,B,B,True
coherent,103,29,0.656,high_school_psychology,A,A,True
coherent,103,30,0.6724,high_school_psychology,A,A,True
coherent,103,31,0.6914,high_school_psychology,C,C,True
coherent,103,32,0.7056,high_school_psychology,D,D,True
coherent,103,33,0.7302,high_school_psychology,D,D,True
coherent,103,34,0.7568,high_school_psychology,C,C,True
coherent,103,35,0.7722,high_school_psychology,C,C,True
coherent,103,36,0.8032,high_school_psychology,B,B,True
coherent,103,37,0.8325,high_school_psychology,C,C,True
coherent,103,38,0.8523,high_school_psychology,B,B,True
coherent,103,39,0.8708,high_school_psychology,D,D,True
coherent,103,40,0.8853,high_school_psychology,C,C,True
coherent,104,0,0.0107,high_school_psychology,B,B,True
coherent,104,1,0.0271,high_school_psychology,D,D,True
coherent,104,2,0.041,high_school_psychology,D,A,False
coherent,104,3,0.0842,high_school_psychology,C,C,True
coherent,104,4,0.1057,high_school_psychology,C,C,True
coherent,104,5,0.1296,high_school_psychology,D,D,True
coherent,104,6,0.1487,high_school_psychology,D,A,False
coherent,104,7,0.1868,high_school_psychology,A,A,True
coherent,104,8,0.2095,high_school_psychology,D,D,True
coherent,104,9,0.2366,high_school_psychology,B,B,True
coherent,104,10,0.2556,high_school_psychology,C,C,True
coherent,104,11,0.2737,high_school_psychology,D,C,False
coherent,104,12,0.2917,high_school_psychology,D,D,True
coherent,104,13,0.3088,high_school_psychology,C,C,True
coherent,104,14,0.3391,high_school_psychology,A,A,True
coherent,104,15,0.3577,high_school_psychology,A,A,True
coherent,104,16,0.3835,high_school_psychology,D,D,True
coherent,104,17,0.4043,high_school_psychology,A,A,True
coherent,104,18,0.4204,high_school_psychology,A,A,True
coherent,104,19,0.4382,high_school_psychology,A,A,True
coherent,104,20,0.4612,high_school_psychology,D,D,True
coherent,104,21,0.4858,high_school_psychology,D,D,True
coherent,104,22,0.5056,high_school_psychology,A,A,True
coherent,104,23,0.5264,high_school_psychology,C,A,False
coherent,104,24,0.554,high_school_psychology,D,D,True
coherent,104,25,0.572,high_school_psychology,C,C,True
coherent,104,26,0.5906,high_school_psychology,D,D,True
coherent,104,27,0.6226,high_school_psychology,A,A,True
coherent,104,28,0.6438,high_school_psychology,C,C,True
coherent,104,29,0.6641,high_school_psychology,D,A,False
coherent,104,30,0.6809,high_school_psychology,D,D,True
coherent,104,31,0.7085,high_school_psychology,D,B,False
coherent,104,32,0.7249,high_school_psychology,B,B,True
coherent,104,33,0.7537,high_school_psychology,D,D,True
coherent,104,34,0.7725,high_school_psychology,D,D,True
coherent,104,35,0.7942,high_school_psychology,D,B,False
coherent,104,36,0.812,high_school_psychology,D,D,True
coherent,104,37,0.8345,high_school_psychology,D,C,False
coherent,104,38,0.8516,high_school_psychology,A,B,False
coherent,104,39,0.8718,high_school_psychology,D,D,True
coherent,104,40,0.8918,high_school_psychology,D,C,False
coherent,104,41,0.9131,high_school_psychology,B,B,True
coherent,105,0,0.0107,high_school_psychology,A,A,True
coherent,105,1,0.0315,high_school_psychology,B,C,False
coherent,105,2,0.052,high_school_psychology,D,B,False
coherent,105,3,0.0791,high_school_psychology,B,B,True
coherent,105,4,0.1111,high_school_psychology,D,D,True
coherent,105,5,0.1272,high_school_psychology,D,D,True
coherent,105,6,0.1467,high_school_psychology,A,A,True
coherent,105,7,0.1638,high_school_psychology,D,A,False
coherent,105,8,0.179,high_school_psychology,C,C,True
coherent,105,9,0.1997,high_school_psychology,B,B,True
coherent,105,10,0.25,high_school_psychology,A,A,True
coherent,105,11,0.2673,high_school_psychology,D,D,True
coherent,105,12,0.2866,high_school_psychology,B,B,True
coherent,105,13,0.3113,high_school_psychology,D,D,True
coherent,105,14,0.3362,high_school_psychology,B,B,True
coherent,105,15,0.353,high_school_psychology,B,B,True
coherent,105,16,0.3733,high_school_psychology,C,D,False
coherent,105,17,0.397,high_school_psychology,D,D,True
coherent,105,18,0.4241,high_school_psychology,C,C,True
coherent,105,19,0.4512,high_school_psychology,A,A,True
coherent,105,20,0.467,high_school_psychology,A,A,True
coherent,105,21,0.4988,high_school_psychology,D,C,False
coherent,105,22,0.5166,high_school_psychology,D,D,True
coherent,105,23,0.532,high_school_psychology,C,C,True
coherent,105,24,0.5571,high_school_psychology,D,D,True
coherent,105,25,0.5767,high_school_psychology,D,C,False
coherent,105,26,0.6182,high_school_psychology,B,B,True
coherent,105,27,0.647,high_school_psychology,A,A,True
coherent,105,28,0.6619,high_school_psychology,C,C,True
coherent,105,29,0.6831,high_school_psychology,D,D,True
coherent,105,30,0.717,high_school_psychology,C,C,True
coherent,105,31,0.741,high_school_psychology,A,A,True
coherent,105,32,0.7563,high_school_psychology,D,D,True
coherent,105,33,0.7778,high_school_psychology,B,B,True
coherent,105,34,0.8071,high_school_psychology,D,C,False
coherent,105,35,0.8291,high_school_psychology,D,D,True
coherent,105,36,0.8445,high_school_psychology,B,B,True
coherent,105,37,0.8616,high_school_psychology,D,D,True
coherent,105,38,0.8809,high_school_psychology,B,B,True
coherent,105,39,0.8984,high_school_psychology,A,A,True
coherent,105,40,0.9136,high_school_psychology,C,C,True
coherent,106,0,0.0107,high_school_psychology,B,C,False
coherent,106,1,0.0535,high_school_psychology,D,D,True
coherent,106,2,0.0747,high_school_psychology,A,A,True
coherent,106,3,0.0903,high_school_psychology,C,C,True
coherent,106,4,0.1157,high_school_psychology,B,B,True
coherent,106,5,0.1392,high_school_psychology,C,C,True
coherent,106,6,0.1663,high_school_psychology,A,A,True
coherent,106,7,0.2046,high_school_psychology,C,C,True
coherent,106,8,0.2214,high_school_psychology,D,A,False
coherent,106,9,0.238,high_school_psychology,D,D,True
coherent,106,10,0.2615,high_school_psychology,D,D,True
coherent,106,11,0.2844,high_school_psychology,D,D,True
coherent,106,12,0.3018,high_school_psychology,B,B,True
coherent,106,13,0.3159,high_school_psychology,C,C,True
coherent,106,14,0.3308,high_school_psychology,A,A,True
coherent,106,15,0.363,high_school_psychology,C,C,True
coherent,106,16,0.3762,high_school_psychology,D,D,True
coherent,106,17,0.3989,high_school_psychology,D,D,True
coherent,106,18,0.4177,high_school_psychology,C,D,False
coherent,106,19,0.4414,high_school_psychology,B,B,True
coherent,106,20,0.4658,high_school_psychology,A,A,True
coherent,106,21,0.4976,high_school_psychology,C,C,True
coherent,106,22,0.5227,high_school_psychology,D,D,True
coherent,106,23,0.5425,high_school_psychology,D,D,True
coherent,106,24,0.5635,high_school_psychology,B,B,True
coherent,106,25,0.5808,high_school_psychology,C,C,True
coherent,106,26,0.6006,high_school_psychology,D,D,True
coherent,106,27,0.6179,high_school_psychology,D,D,True
coherent,106,28,0.6428,high_school_psychology,A,A,True
coherent,106,29,0.6631,high_school_psychology,B,D,False
coherent,106,30,0.7151,high_school_psychology,A,A,True
coherent,106,31,0.7319,high_school_psychology,D,D,True
coherent,106,32,0.7466,high_school_psychology,D,B,False
coherent,106,33,0.7654,high_school_psychology,A,A,True
coherent,106,34,0.7891,high_school_psychology,D,D,True
coherent,106,35,0.8054,high_school_psychology,B,B,True
coherent,106,36,0.8237,high_school_psychology,B,B,True
coherent,106,37,0.8423,high_school_psychology,D,D,True
coherent,106,38,0.865,high_school_psychology,B,B,True
coherent,106,39,0.8813,high_school_psychology,D,D,True
coherent,106,40,0.9053,high_school_psychology,C,C,True
coherent,106,41,0.9207,high_school_psychology,B,B,True
coherent,107,0,0.0107,high_school_psychology,D,D,True
coherent,107,1,0.0315,high_school_psychology,C,D,False
coherent,107,2,0.0461,high_school_psychology,C,C,True
coherent,107,3,0.0684,high_school_psychology,D,D,True
coherent,107,4,0.0872,high_school_psychology,D,D,True
coherent,107,5,0.1035,high_school_psychology,A,A,True
coherent,107,6,0.1243,high_school_psychology,C,C,True
coherent,107,7,0.1423,high_school_psychology,C,C,True
coherent,107,8,0.166,high_school_psychology,C,C,True
coherent,107,9,0.1855,high_school_psychology,C,A,False
coherent,107,10,0.2021,high_school_psychology,B,D,False
coherent,107,11,0.2222,high_school_psychology,B,C,False
coherent,107,12,0.2478,high_school_psychology,C,C,True
coherent,107,13,0.2732,high_school_psychology,C,C,True
coherent,107,14,0.2959,high_school_psychology,C,C,True
coherent,107,15,0.3269,high_school_psychology,C,C,True
coherent,107,16,0.3486,high_school_psychology,D,D,True
coherent,107,17,0.3679,high_school_psychology,D,D,True
coherent,107,18,0.3938,high_school_psychology,A,A,True
coherent,107,19,0.4104,high_school_psychology,C,C,True
coherent,107,20,0.4314,high_school_psychology,D,D,True
coherent,107,21,0.448,high_school_psychology,D,D,True
coherent,107,22,0.4653,high_school_psychology,B,B,True
coherent,107,23,0.4824,high_school_psychology,C,C,True
coherent,107,24,0.5039,high_school_psychology,D,D,True
coherent,107,25,0.5376,high_school_psychology,A,A,True
coherent,107,26,0.5554,high_school_psychology,C,C,True
coherent,107,27,0.5732,high_school_psychology,C,C,True
coherent,107,28,0.5901,high_school_psychology,A,A,True
coherent,107,29,0.6077,high_school_psychology,D,D,True
coherent,107,30,0.6338,high_school_psychology,C,C,True
coherent,107,31,0.6472,high_school_psychology,D,D,True
coherent,107,32,0.6665,high_school_psychology,C,C,True
coherent,107,33,0.6848,high_school_psychology,D,D,True
coherent,107,34,0.7112,high_school_psychology,A,D,False
coherent,107,35,0.7375,high_school_psychology,D,D,True
coherent,107,36,0.7544,high_school_psychology,B,B,True
coherent,107,37,0.7729,high_school_psychology,D,D,True
coherent,107,38,0.7869,high_school_psychology,C,C,True
coherent,107,39,0.8057,high_school_psychology,A,A,True
coherent,107,40,0.8225,high_school_psychology,B,B,True
coherent,107,41,0.8413,high_school_psychology,B,B,True
coherent,107,42,0.8574,high_school_psychology,B,B,True
coherent,107,43,0.8713,high_school_psychology,D,D,True
coherent,107,44,0.8894,high_school_psychology,C,B,False
coherent,107,45,0.9263,high_school_psychology,C,C,True
coherent,108,0,0.0107,high_school_psychology,A,A,True
coherent,108,1,0.0269,high_school_psychology,D,D,True
coherent,108,2,0.0461,high_school_psychology,B,B,True
coherent,108,3,0.0645,high_school_psychology,B,B,True
coherent,108,4,0.0894,high_school_psychology,A,A,True
coherent,108,5,0.1101,high_school_psychology,D,D,True
coherent,108,6,0.127,high_school_psychology,D,D,True
coherent,108,7,0.1487,high_school_psychology,D,D,True
coherent,108,8,0.166,high_school_psychology,B,B,True
coherent,108,9,0.1812,high_school_psychology,D,D,True
