evidence_share,question_share,probe,arm,mean_shared_options,n_context,ctx_tokens,context_fill,pathology,gold,pred,correct,parsed,mean_entropy,response
0.02650340460240841,0.0986192548807594,174,near_dup,4.0,8,2436,0.5947,Myasthenia gravis,D,,False,False,,
0.02664395702595357,0.13511555564036826,175,disjoint,0.0,8,3012,0.7354,Bronchitis,C,,False,False,,
0.02363421703921631,0.12658485864812974,175,random,1.25,8,2939,0.7175,Bronchitis,C,,False,False,,
0.01871945937455166,0.11195127730024979,175,near_dup,3.0,8,2611,0.6375,Bronchitis,C,,False,False,,
0.032198302214965224,0.08010061825916637,176,disjoint,0.0,8,3102,0.7573,Bronchospasm / acute asthma exacerbation,A,,False,False,,
0.03575273512979038,0.07781474031799007,176,random,1.375,8,2881,0.7034,Bronchospasm / acute asthma exacerbation,A,,False,False,,
0.031487866101088,0.07956772021134384,176,near_dup,4.0,8,3153,0.7698,Bronchospasm / acute asthma exacerbation,A,,False,False,,
0.034272292687091976,0.11952720229601255,177,disjoint,0.0,8,3352,0.8184,Anaphylaxis,E,,False,False,,
0.035163017571903765,0.12091178260743618,177,random,0.375,8,3519,0.8591,Anaphylaxis,E,,False,False,,
0.04577363730641082,0.12832240280113183,177,near_dup,4.0,8,2560,0.625,Anaphylaxis,E,,False,False,,
0.026161215151660144,0.11201736778457416,178,disjoint,0.0,8,2951,0.7205,Viral pharyngitis,A,,False,False,,
0.023487902057240717,0.11773204820929095,178,random,1.125,8,3398,0.8296,Viral pharyngitis,A,,False,False,,
0.023134917093557306,0.12471602542791516,178,near_dup,4.0,8,2501,0.6106,Viral pharyngitis,A,,False,False,,
0.026491674594581127,0.13810183241730556,179,disjoint,0.0,8,2646,0.646,Acute laryngitis,C,,False,False,,
0.0213425488473149,0.10613885698694503,179,random,1.125,8,2856,0.6973,Acute laryngitis,C,,False,False,,
0.024125419193296693,0.10628599888877943,179,near_dup,4.0,8,2479,0.6052,Acute laryngitis,C,,False,False,,
0.030537904851371422,0.09069240033568349,180,disjoint,0.0,8,2652,0.6475,Acute COPD exacerbation / infection,D,,False,False,,
0.02502395850024186,0.0851902678841725,180,random,0.625,8,2762,0.6743,Acute COPD exacerbation / infection,D,,False,False,,
0.02913165945210494,0.08309498184826225,180,near_dup,4.0,8,3487,0.8513,Acute COPD exacerbation / infection,D,,False,False,,
0.03161630016984418,0.1241101141931722,181,disjoint,0.0,8,2930,0.7153,Stable angina,C,,False,False,,
0.027335508086252958,0.11872904182382626,181,random,1.125,8,2924,0.7139,Stable angina,C,,False,False,,
0.02082036851788871,0.11047777443309315,181,near_dup,4.0,8,2949,0.72,Stable angina,C,,False,False,,
0.027550474129384384,0.12597650311363395,182,disjoint,0.0,8,3305,0.8069,SLE,E,,False,False,,
0.026451817888300866,0.11541860854049446,182,random,0.875,8,2864,0.6992,SLE,E,,False,False,,
0.03355990652926266,0.10738541554746917,182,near_dup,3.25,8,3031,0.74,SLE,E,,False,False,,
0.033399721345631406,0.12493009274476208,183,disjoint,0.0,8,3086,0.7534,Anaphylaxis,D,,False,False,,
0.034395428927382454,0.11329495075187879,183,random,1.875,8,3178,0.7759,Anaphylaxis,D,,False,False,,
0.03796903000329621,0.09844083162170136,183,near_dup,4.0,8,3507,0.8562,Anaphylaxis,D,,False,False,,
0.04574740256066434,0.10341695627721492,184,disjoint,0.0,8,3321,0.8108,Anaphylaxis,E,,False,False,,
0.038989802793366835,0.11312293716036947,184,random,0.375,8,3079,0.7517,Anaphylaxis,E,,False,False,,
0.04346253472613171,0.10286736036505317,184,near_dup,3.625,8,3620,0.8838,Anaphylaxis,E,,False,False,,
0.02829344489146024,0.11499551088490989,185,disjoint,0.0,8,3216,0.7852,Acute laryngitis,B,,False,False,,
0.019100411533145234,0.0990585399849806,185,random,0.875,8,2953,0.7209,Acute laryngitis,B,,False,False,,
0.025115541648119688,0.11313850343867671,185,near_dup,4.0,8,2483,0.6062,Acute laryngitis,B,,False,False,,
0.025931421434506774,0.12411618819169234,186,disjoint,0.0,8,3233,0.7893,Viral pharyngitis,D,,False,False,,
0.023015748476609588,0.10767775430576876,186,random,1.125,8,3034,0.7407,Viral pharyngitis,D,,False,False,,
0.024400124966632575,0.10376683823415078,186,near_dup,4.0,8,2481,0.6057,Viral pharyngitis,D,,False,False,,
0.036203323426889256,0.12849015453684842,187,disjoint,0.0,8,2937,0.717,Acute pulmonary edema,D,,False,False,,
0.031351884244941175,0.13039857400144683,187,random,1.125,8,3273,0.7991,Acute pulmonary edema,D,,False,False,,
0.035697189799975604,0.11188130644586636,187,near_dup,4.0,8,3653,0.8918,Acute pulmonary edema,D,,False,False,,
0.03438837968860753,0.11363866660394706,188,disjoint,0.0,8,3075,0.7507,Pancreatic neoplasm,C,,False,False,,
0.03237355558667332,0.11535027626086958,188,random,0.125,8,2984,0.7285,Pancreatic neoplasm,C,,False,False,,
0.027200743061257526,0.09640123107237741,188,near_dup,3.5,8,3268,0.7979,Pancreatic neoplasm,C,,False,False,,
0.031202924641547725,0.0792555974185234,189,disjoint,0.0,8,3274,0.7993,Acute COPD exacerbation / infection,C,,False,False,,
0.024335179405170493,0.08814758464723127,189,random,0.875,8,2918,0.7124,Acute COPD exacerbation / infection,C,,False,False,,
0.021638712591084186,0.086781576705107,189,near_dup,4.0,8,3945,0.9631,Acute COPD exacerbation / infection,C,,False,False,,
0.052588329010177404,0.11843452938774135,190,disjoint,0.0,8,3180,0.7764,Inguinal hernia,C,,False,False,,
0.054034707543905824,0.11465451118419878,190,random,0.5,8,3165,0.7727,Inguinal hernia,C,,False,False,,
0.06314530794043094,0.08749527186591877,190,near_dup,3.0,8,3664,0.8945,Inguinal hernia,C,,False,False,,
0.030559550534235314,0.11860090228583431,192,disjoint,0.0,8,3128,0.7637,Stable angina,C,,False,False,,
0.03049035812728107,0.11564218327839626,192,random,1.25,8,2974,0.7261,Stable angina,C,,False,False,,
0.026270006579579785,0.09907404682599008,192,near_dup,4.0,8,3215,0.7849,Stable angina,C,,False,False,,
0.03693309308437165,0.1309670289629139,193,disjoint,0.0,8,2773,0.677,GERD,B,,False,False,,
0.032173239029361866,0.13920667162165046,193,random,1.125,8,3134,0.7651,GERD,B,,False,False,,
0.02982376686122734,0.12553396590374177,193,near_dup,3.0,8,3128,0.7637,GERD,B,,False,False,,
0.032152627216419205,0.0864795098095783,194,disjoint,0.0,8,3179,0.7761,Pulmonary embolism,A,,False,False,,
0.030592385301133618,0.08556092143408023,194,random,1.375,8,3199,0.781,Pulmonary embolism,A,,False,False,,
0.030092070868704468,0.08517371144262142,194,near_dup,4.0,8,3155,0.7703,Pulmonary embolism,A,,False,False,,
0.053286712092813104,0.09611098023015074,195,disjoint,0.0,8,2779,0.6785,Anemia,C,,False,False,,
0.06027786748018116,0.09991544047079515,195,random,0.75,8,3238,0.7905,Anemia,C,,False,False,,
0.05602062470279634,0.0881477233269834,195,near_dup,3.25,8,3199,0.781,Anemia,C,,False,False,,
0.03215356613509357,0.13721631982480176,196,disjoint,0.0,8,3133,0.7649,Acute pulmonary edema,E,,False,False,,
0.025847452750895172,0.1214604454144137,196,random,0.625,8,3304,0.8066,Acute pulmonary edema,E,,False,False,,
0.037832820031326264,0.10108231616322882,196,near_dup,4.0,8,2828,0.6904,Acute pulmonary edema,E,,False,False,,
0.04381710721645504,0.12943089288455667,197,disjoint,0.0,8,2937,0.717,Anemia,A,,False,False,,
0.04118761443533003,0.12511026174615836,197,random,0.875,8,2820,0.6885,Anemia,A,,False,False,,
0.040813824569340795,0.13107441515603568,197,near_dup,3.25,8,3133,0.7649,Anemia,A,,False,False,,
0.03568863045074977,0.12525686724984553,198,disjoint,0.0,8,2898,0.7075,Myasthenia gravis,B,,False,False,,
0.039097333734389395,0.13168732651683968,198,random,1.125,8,2628,0.6416,Myasthenia gravis,B,,False,False,,
0.03691100841388106,0.1118856957036769,198,near_dup,4.0,8,2495,0.6091,Myasthenia gravis,B,,False,False,,
0.029907137257396244,0.12188001596950926,199,disjoint,0.0,8,2964,0.7236,Pulmonary neoplasm,C,,False,False,,
0.02616108585789334,0.11723007731779944,199,random,1.5,8,3414,0.8335,Pulmonary neoplasm,C,,False,False,,
0.02790268327225931,0.11153959337389097,199,near_dup,3.125,8,3160,0.7715,Pulmonary neoplasm,C,,False,False,,
0.0314755930157844,0.11859671161801089,200,disjoint,0.0,8,3175,0.7751,Acute laryngitis,D,,False,False,,
0.027277709916234016,0.1000458395719761,200,random,0.75,8,2864,0.6992,Acute laryngitis,D,,False,False,,
0.03187773661920801,0.12802986096357927,200,near_dup,4.0,8,2541,0.6204,Acute laryngitis,D,,False,False,,
0.027625228845863603,0.11675249875406735,201,disjoint,0.0,8,3025,0.7385,PSVT,D,,False,False,,
0.030185347219230607,0.1225267871413962,201,random,1.0,8,3398,0.8296,PSVT,D,,False,False,,
0.03595726829371415,0.11181964407296618,201,near_dup,4.0,8,2368,0.5781,PSVT,D,,False,False,,
0.0348692609986756,0.1069431657961104,202,disjoint,0.0,8,2809,0.6858,Possible NSTEMI / STEMI,C,,False,False,,
0.03285072845756076,0.11176511481608031,202,random,0.75,8,2803,0.6843,Possible NSTEMI / STEMI,C,,False,False,,
0.03346526686800644,0.10632941633230075,202,near_dup,4.0,8,3442,0.8403,Possible NSTEMI / STEMI,C,,False,False,,
0.035992392353364266,0.09560883815720445,203,disjoint,0.0,8,3351,0.8181,Acute laryngitis,B,,False,False,,
0.03013111825566739,0.09395337389287306,203,random,0.5,8,3146,0.7681,Acute laryngitis,B,,False,False,,
0.023998257471248507,0.09885957751248498,203,near_dup,4.0,8,2554,0.6235,Acute laryngitis,B,,False,False,,
0.03228254275745712,0.11992654616187792,204,disjoint,0.0,8,3006,0.7339,Pulmonary neoplasm,C,,False,False,,
0.029670410876860842,0.12371408523176797,204,random,0.5,8,3009,0.7346,Pulmonary neoplasm,C,,False,False,,
0.02974966014153324,0.10954982473049313,204,near_dup,4.0,8,2937,0.717,Pulmonary neoplasm,C,,False,False,,
0.02473823798209196,0.131528031808557,205,disjoint,0.0,8,3054,0.7456,Viral pharyngitis,E,,False,False,,
0.023143257800256833,0.11050915592932142,205,random,0.375,8,3046,0.7437,Viral pharyngitis,E,,False,False,,
0.025569819306838326,0.0997067268108367,205,near_dup,4.0,8,2502,0.6108,Viral pharyngitis,E,,False,False,,
0.03763173034531064,0.12637424032436684,206,disjoint,0.0,8,2865,0.6995,Atrial fibrillation,E,,False,False,,
0.036338239413453266,0.1231361160898814,206,random,0.5,8,2672,0.6523,Atrial fibrillation,E,,False,False,,
0.029560270078945905,0.11872804171434836,206,near_dup,4.0,8,2677,0.6536,Atrial fibrillation,E,,False,False,,
0.031227678031427786,0.10495550281484611,207,disjoint,0.0,8,3005,0.7336,Inguinal hernia,A,,False,False,,
0.03502331257914193,0.10633443354163319,207,random,0.5,8,3179,0.7761,Inguinal hernia,A,,False,False,,
0.028825283574406058,0.08304921013041167,207,near_dup,3.0,8,3651,0.8914,Inguinal hernia,A,,False,False,,
0.029022060392890126,0.10180467244208558,208,disjoint,0.0,8,3128,0.7637,URTI,A,,False,False,,
0.025553034647600725,0.12514478129742201,208,random,1.0,8,3000,0.7324,URTI,A,,False,False,,
0.018099109016475268,0.11238840498845093,208,near_dup,4.0,8,3645,0.8899,URTI,A,,False,False,,
0.047319321500253864,0.0928911080918624,209,disjoint,0.0,8,3335,0.8142,HIV (initial infection),D,,False,False,,
0.054428128991276026,0.10095394656673307,209,random,1.125,8,3354,0.8188,HIV (initial infection),D,,False,False,,
0.054826411069370806,0.09658410722477129,209,near_dup,4.0,8,3714,0.9067,HIV (initial infection),D,,False,False,,
0.04113660356961191,0.08591012546094134,210,disjoint,0.0,8,2949,0.72,Anaphylaxis,A,,False,False,,
0.044531243620440364,0.09955326559429523,210,random,0.375,8,3310,0.8081,Anaphylaxis,A,,False,False,,
0.040605091577162966,0.0904063840789604,210,near_dup,3.0,8,3796,0.9268,Anaphylaxis,A,,False,False,,
0.02872630418278277,0.08457483165693702,211,disjoint,0.0,8,2831,0.6912,Viral pharyngitis,C,,False,False,,
0.02378899413452018,0.10511753996252082,211,random,0.75,8,2983,0.7283,Viral pharyngitis,C,,False,False,,
0.020013679037219845,0.11488024479331216,211,near_dup,4.0,8,3321,0.8108,Viral pharyngitis,C,,False,False,,
0.03539050981635228,0.10813104925910011,212,disjoint,0.0,8,3023,0.738,Anaphylaxis,D,,False,False,,
0.03323285930673592,0.10789938041125424,212,random,0.375,8,3012,0.7354,Anaphylaxis,D,,False,False,,
0.0354039513040334,0.11146134830050869,212,near_dup,4.0,8,3038,0.7417,Anaphylaxis,D,,False,False,,
0.031206426734570414,0.124205468033324,213,disjoint,0.0,8,3023,0.738,Stable angina,D,,False,False,,
0.03695296702790074,0.11725645137630636,213,random,0.625,8,2544,0.6211,Stable angina,D,,False,False,,
0.026060026983032003,0.10910078012238955,213,near_dup,4.0,8,2940,0.7178,Stable angina,D,,False,False,,
0.028997446308494546,0.1327177726852824,215,disjoint,0.0,8,3001,0.7327,GERD,B,,False,False,,
0.02746736966946628,0.13953688269975828,215,random,1.25,8,3733,0.9114,GERD,B,,False,False,,
0.03444070223486051,0.1559775159257697,215,near_dup,3.75,8,2594,0.6333,GERD,B,,False,False,,
0.028355253831250593,0.11290583644222352,216,disjoint,0.0,8,3088,0.7539,Atrial fibrillation,C,,False,False,,
0.02931760437786579,0.12970214329834562,216,random,1.0,8,3244,0.792,Atrial fibrillation,C,,False,False,,
0.026557331439107656,0.11658151799201733,216,near_dup,4.0,8,2461,0.6008,Atrial fibrillation,C,,False,False,,
0.029292432533111423,0.0988436545303557,217,disjoint,0.0,8,3489,0.8518,Epiglottitis,E,,False,False,,
0.021570383541984484,0.11928387149237096,217,random,0.75,8,3346,0.8169,Epiglottitis,E,,False,False,,
0.03175821012700908,0.10149106737662805,217,near_dup,3.0,8,2554,0.6235,Epiglottitis,E,,False,False,,
0.03284781661932357,0.08943863204331137,218,disjoint,0.0,8,2825,0.6897,Myasthenia gravis,D,,False,False,,
0.026330511274863966,0.08360869514581282,218,random,0.625,8,2914,0.7114,Myasthenia gravis,D,,False,False,,
0.028926544124260545,0.09439897176343948,218,near_dup,3.25,8,2431,0.5935,Myasthenia gravis,D,,False,False,,
0.027475711307488382,0.10894880856358213,219,disjoint,0.0,8,3300,0.8057,Viral pharyngitis,D,,False,False,,
0.024725902258069254,0.1045290451584151,219,random,1.0,8,3077,0.7512,Viral pharyngitis,D,,False,False,,
0.022552580281626433,0.11066193864826346,219,near_dup,4.0,8,2482,0.606,Viral pharyngitis,D,,False,False,,
0.028419072623364627,0.11911244886869099,220,disjoint,0.0,8,2605,0.636,Myocarditis,C,,False,False,,
0.026030738561530598,0.12222521888179472,220,random,1.0,8,3066,0.7485,Myocarditis,C,,False,False,,
0.020884458033833653,0.10199191246647388,220,near_dup,4.0,8,2510,0.6128,Myocarditis,C,,False,False,,
0.0274964948912384,0.12076856946805492,222,disjoint,0.0,8,3314,0.8091,Pancreatic neoplasm,D,,False,False,,
0.028477229439886287,0.10389246109843953,222,random,1.0,8,3227,0.7878,Pancreatic neoplasm,D,,False,False,,
0.03124230814864859,0.10443767691322137,222,near_dup,4.0,8,3352,0.8184,Pancreatic neoplasm,D,,False,False,,
0.027070951167843305,0.09352957359078573,223,disjoint,0.0,8,2731,0.6667,Acute dystonic reactions,C,,False,False,,
0.029909641918493435,0.10075620211136993,223,random,0.75,8,2696,0.6582,Acute dystonic reactions,C,,False,False,,
0.030602088780142367,0.09543905027385335,223,near_dup,4.0,8,2357,0.5754,Acute dystonic reactions,C,,False,False,,
0.04267387269646861,0.11460662404715549,224,disjoint,0.0,8,3490,0.8521,Acute pulmonary edema,E,,False,False,,
0.03823827815358527,0.11726459836063441,224,random,0.625,8,3392,0.8281,Acute pulmonary edema,E,,False,False,,
0.03837331983959302,0.11635616912826663,224,near_dup,3.0,8,2926,0.7144,Acute pulmonary edema,E,,False,False,,
0.028042894118698314,0.11748423436074518,225,disjoint,0.0,8,3389,0.8274,Pulmonary neoplasm,C,,False,False,,
0.022034558074665256,0.10759803487599129,225,random,1.25,8,2695,0.658,Pulmonary neoplasm,C,,False,False,,
0.022344917117152363,0.09209487435146002,225,near_dup,3.875,8,3909,0.9543,Pulmonary neoplasm,C,,False,False,,
0.025567900549503975,0.13052273311768658,226,disjoint,0.0,8,2884,0.7041,Guillain-Barré syndrome,D,,False,False,,
0.027043784473789856,0.13162966592790326,226,random,0.375,8,3149,0.7688,Guillain-Barré syndrome,D,,False,False,,
0.029677049300516956,0.12003013925277628,226,near_dup,4.0,8,2562,0.6255,Guillain-Barré syndrome,D,,False,False,,
0.028789362084353343,0.12054598653048743,227,disjoint,0.0,8,2917,0.7122,Pulmonary embolism,A,,False,False,,
0.025574787403456867,0.10983331696115783,227,random,1.625,8,3303,0.8064,Pulmonary embolism,A,,False,False,,
0.029153982672141865,0.1258032043260755,227,near_dup,4.0,8,2943,0.7185,Pulmonary embolism,A,,False,False,,
0.030229333613533527,0.1152190100910957,228,disjoint,0.0,8,2944,0.7188,Pericarditis,E,,False,False,,
0.025208248058333993,0.13207542032614583,228,random,1.625,8,2511,0.613,Pericarditis,E,,False,False,,
0.020122757108765654,0.10912318230839446,228,near_dup,4.0,8,3578,0.8735,Pericarditis,E,,False,False,,
0.03989263152470812,0.13450742600252852,229,disjoint,0.0,8,3264,0.7969,Inguinal hernia,A,,False,False,,
0.03434026625473052,0.12677828702726401,229,random,0.75,8,3038,0.7417,Inguinal hernia,A,,False,False,,
0.04083016738877632,0.12142142801894806,229,near_dup,3.0,8,3629,0.886,Inguinal hernia,A,,False,False,,
0.03261116563226096,0.10276242590043694,230,disjoint,0.0,8,2792,0.6816,Panic attack,C,,False,False,,
0.03130023760604672,0.11152810334169772,230,random,1.5,8,3351,0.8181,Panic attack,C,,False,False,,
0.029609849327243865,0.09181738066399703,230,near_dup,4.0,8,3637,0.8879,Panic attack,C,,False,False,,
0.03352777266991325,0.11657999006274622,231,disjoint,0.0,8,3335,0.8142,Acute pulmonary edema,A,,False,False,,
0.031871389714069664,0.12417800995172001,231,random,0.75,8,3352,0.8184,Acute pulmonary edema,A,,False,False,,
0.042834983236389235,0.1105139101127861,231,near_dup,3.0,8,3123,0.7625,Acute pulmonary edema,A,,False,False,,
0.03195735890767537,0.11064623171841959,232,disjoint,0.0,8,3234,0.7896,Sarcoidosis,E,,False,False,,
0.0349244826938957,0.10012598794855876,232,random,0.375,8,3185,0.7776,Sarcoidosis,E,,False,False,,
0.03448637027759105,0.11485125822218833,232,near_dup,3.0,8,2719,0.6638,Sarcoidosis,E,,False,False,,
0.039486761786974967,0.10928183780197287,233,disjoint,0.0,8,3361,0.8206,Inguinal hernia,A,,False,False,,
0.04060838691657409,0.1126553469512146,233,random,0.25,8,3091,0.7546,Inguinal hernia,A,,False,False,,
0.03910462147905491,0.08179910053149797,233,near_dup,3.0,8,3683,0.8992,Inguinal hernia,A,,False,False,,
0.03173740438069217,0.07662174708093517,234,disjoint,0.0,8,3219,0.7859,Atrial fibrillation,C,,False,False,,
0.03405088592262473,0.08626364867814118,234,random,0.875,8,2893,0.7063,Atrial fibrillation,C,,False,False,,
0.028292005095863715,0.08839346298918827,234,near_dup,4.0,8,2597,0.634,Atrial fibrillation,C,,False,False,,
0.03131951438263059,0.13159561787324492,235,disjoint,0.0,8,2778,0.6782,PSVT,C,,False,False,,
0.027102745312731713,0.14449974461604143,235,random,0.625,8,2984,0.7285,PSVT,C,,False,False,,
0.026862563157919794,0.11142966227635043,235,near_dup,4.0,8,3323,0.8113,PSVT,C,,False,False,,
0.03762918699067086,0.12038322762964526,236,disjoint,0.0,8,2956,0.7217,Panic attack,D,,False,False,,
0.03762918699067086,0.12038322762964526,236,random,0.0,8,2956,0.7217,Panic attack,D,,False,False,,
0.04363885102793574,0.11174043000937672,236,near_dup,3.0,8,3286,0.8022,Panic attack,D,,False,False,,
0.026082731841597706,0.1170227023321786,237,disjoint,0.0,8,3291,0.8035,Pericarditis,C,,False,False,,
0.023805379983969033,0.12078658937389264,237,random,0.625,8,2836,0.6924,Pericarditis,C,,False,False,,
0.02239504388126079,0.10347240119881462,237,near_dup,4.0,8,3121,0.762,Pericarditis,C,,False,False,,
0.033340058143949136,0.1375132621906232,238,disjoint,0.0,8,3072,0.75,Influenza,D,,False,False,,
0.03562569711357355,0.09209305979311466,238,random,0.625,8,2708,0.6611,Influenza,D,,False,False,,
0.03630781071842648,0.11599934594414663,238,near_dup,4.0,8,2720,0.6641,Influenza,D,,False,False,,
0.02747623933828436,0.14789138462219853,239,disjoint,0.0,8,2896,0.707,GERD,E,,False,False,,
0.031837768241530284,0.14811021022615023,239,random,1.125,8,3088,0.7539,GERD,E,,False,False,,
0.029289461381267756,0.11283837466180557,239,near_dup,4.0,8,3196,0.7803,GERD,E,,False,False,,
0.03537920056260191,0.10072183764714282,240,disjoint,0.0,8,3142,0.7671,Anaphylaxis,C,,False,False,,
0.03989045793423429,0.11894269604817964,240,random,0.625,8,2921,0.7131,Anaphylaxis,C,,False,False,,
0.037229002569802105,0.10596613031520974,240,near_dup,3.0,8,3392,0.8281,Anaphylaxis,C,,False,False,,
0.023705315397819504,0.1141860469506355,241,disjoint,0.0,8,3544,0.8652,Pulmonary embolism,C,,False,False,,
0.02261611093126703,0.11576696686825017,241,random,0.75,8,3191,0.7791,Pulmonary embolism,C,,False,False,,
0.020673028702731244,0.09907826207927428,241,near_dup,3.125,8,3064,0.748,Pulmonary embolism,C,,False,False,,
0.033108462288510054,0.08397055418754462,242,disjoint,0.0,8,2946,0.7192,Pericarditis,A,,False,False,,
0.03267933210008778,0.09060813870746642,242,random,1.25,8,3383,0.8259,Pericarditis,A,,False,False,,
0.02705762887489982,0.09130038484727265,242,near_dup,3.25,8,3452,0.8428,Pericarditis,A,,False,False,,
0.030553211094229482,0.12522318557603285,243,disjoint,0.0,8,3201,0.7815,Pericarditis,A,,False,False,,
0.023684538493398577,0.11209478536329698,243,random,0.875,8,3200,0.7812,Pericarditis,A,,False,False,,
0.02248214765859302,0.12412760065490147,243,near_dup,4.0,8,3376,0.8242,Pericarditis,A,,False,False,,
0.03252833560691215,0.10714241344248876,244,disjoint,0.0,8,3347,0.8171,Localized edema,E,,False,False,,
0.03257219880470075,0.1134874349590973,244,random,0.875,8,2953,0.7209,Localized edema,E,,False,False,,
0.033045103831682354,0.098277260287432,244,near_dup,3.125,8,3653,0.8918,Localized edema,E,,False,False,,
0.029887301585404202,0.12336175225209445,245,disjoint,0.0,8,3072,0.75,Pericarditis,B,,False,False,,
0.03050914517370984,0.10198836344352458,245,random,0.625,8,3275,0.7996,Pericarditis,B,,False,False,,
0.02615776311722584,0.13378000039665494,245,near_dup,4.0,8,2815,0.6873,Pericarditis,B,,False,False,,
0.03845416253898293,0.10610974266455742,246,disjoint,0.0,8,3078,0.7515,Anemia,E,,False,False,,
0.052507029089611024,0.10511033795773983,246,random,0.75,8,2932,0.7158,Anemia,E,,False,False,,
0.044847162935184315,0.09985177987982752,246,near_dup,3.0,8,3291,0.8035,Anemia,E,,False,False,,
0.040482507552951574,0.1308177925675409,247,disjoint,0.0,8,2757,0.6731,Acute dystonic reactions,D,,False,False,,
0.038878302730154246,0.12305208995530847,247,random,0.625,8,3014,0.7358,Acute dystonic reactions,D,,False,False,,
0.03324055956909433,0.0975051251007244,247,near_dup,4.0,8,2245,0.5481,Acute dystonic reactions,D,,False,False,,
0.02606830731383525,0.1039696256411844,248,disjoint,0.0,8,3243,0.7917,Acute dystonic reactions,D,,False,False,,
0.02840493430267088,0.10170245623157825,248,random,0.5,8,2977,0.7268,Acute dystonic reactions,D,,False,False,,
0.027764133803430013,0.09621127120772144,248,near_dup,4.0,8,2240,0.5469,Acute dystonic reactions,D,,False,False,,
0.036013488948810846,0.11825370850419858,249,disjoint,0.0,8,2858,0.6978,Tuberculosis,B,,False,False,,
0.03156027504883241,0.1143509253161028,249,random,0.75,8,2823,0.6892,Tuberculosis,B,,False,False,,
0.0350803799010464,0.08998588072427083,249,near_dup,4.0,8,2284,0.5576,Tuberculosis,B,,False,False,,
0.03426649475295562,0.09351501091441605,250,disjoint,0.0,8,2977,0.7268,Bronchospasm / acute asthma exacerbation,A,,False,False,,
0.03222265809017699,0.0989115938427858,250,random,1.0,8,2898,0.7075,Bronchospasm / acute asthma exacerbation,A,,False,False,,
0.03691099381831009,0.09542130494810408,250,near_dup,3.5,8,2542,0.6206,Bronchospasm / acute asthma exacerbation,A,,False,False,,
0.026965291646774858,0.11988804489374161,251,disjoint,0.0,8,2930,0.7153,Possible NSTEMI / STEMI,A,,False,False,,
0.02718430696404539,0.12264369611511938,251,random,0.5,8,3116,0.7607,Possible NSTEMI / STEMI,A,,False,False,,
0.029605875606648624,0.10395192343275994,251,near_dup,4.0,8,3277,0.8,Possible NSTEMI / STEMI,A,,False,False,,
0.03077681630384177,0.14218752227316145,252,disjoint,0.0,8,3056,0.7461,URTI,E,,False,False,,
0.028415017426596023,0.13436915029160446,252,random,0.375,8,2917,0.7122,URTI,E,,False,False,,
0.028341252749669366,0.10752549161406932,252,near_dup,4.0,8,3800,0.9277,URTI,E,,False,False,,
0.029210880893515423,0.10876950270903762,253,disjoint,0.0,8,3279,0.8005,Bronchospasm / acute asthma exacerbation,B,,False,False,,
0.028491242352174595,0.1098736252024537,253,random,0.125,8,3122,0.7622,Bronchospasm / acute asthma exacerbation,B,,False,False,,
0.04247945893439464,0.1050888064346509,253,near_dup,4.0,8,2307,0.5632,Bronchospasm / acute asthma exacerbation,B,,False,False,,
0.0256659867009148,0.14384857653203653,254,disjoint,0.0,8,3230,0.7886,Bronchitis,A,,False,False,,
0.023658853984670714,0.1278051535045961,254,random,0.75,8,3049,0.7444,Bronchitis,A,,False,False,,
0.019359316996997222,0.11796475151641062,254,near_dup,3.75,8,3830,0.9351,Bronchitis,A,,False,False,,
0.028000696882372722,0.125632735878753,255,disjoint,0.0,8,3027,0.739,Pulmonary embolism,A,,False,False,,
0.027739876473788172,0.12950914660905255,255,random,0.75,8,3014,0.7358,Pulmonary embolism,A,,False,False,,
0.03489180185715668,0.09492582060192944,255,near_dup,4.0,8,3307,0.8074,Pulmonary embolism,A,,False,False,,
0.02719419040658977,0.10211866922327317,256,disjoint,0.0,8,3012,0.7354,Viral pharyngitis,D,,False,False,,
0.027615566388703883,0.11169823765521869,256,random,1.25,8,2936,0.7168,Viral pharyngitis,D,,False,False,,
0.025373716911417432,0.10724651387135964,256,near_dup,4.0,8,2572,0.6279,Viral pharyngitis,D,,False,False,,
0.031201130128465593,0.10592551721492782,257,disjoint,0.0,8,3174,0.7749,Pneumonia,C,,False,False,,
0.03357481106650084,0.11857924491778249,257,random,1.75,8,2813,0.6868,Pneumonia,C,,False,False,,
0.029837253561709076,0.10492968645849032,257,near_dup,4.0,8,3566,0.8706,Pneumonia,C,,False,False,,
0.029299207410076633,0.13347155656083487,258,disjoint,0.0,8,2558,0.6245,GERD,B,,False,False,,
0.03332701420004014,0.14152724893938284,258,random,0.75,8,3037,0.7415,GERD,B,,False,False,,
0.028938018236658536,0.1338452550553484,258,near_dup,4.0,8,3493,0.8528,GERD,B,,False,False,,
0.035103695932775736,0.1359327510217554,259,disjoint,0.0,8,3091,0.7546,Unstable angina,B,,False,False,,
0.030152465449646115,0.1400891287921695,259,random,1.25,8,3606,0.8804,Unstable angina,B,,False,False,,
0.030636733921710402,0.13646393783710664,259,near_dup,4.0,8,3109,0.759,Unstable angina,B,,False,False,,
0.029606748459627852,0.12122535870730644,260,disjoint,0.0,8,2996,0.7314,SLE,D,,False,False,,
0.025529889288009144,0.12438317295891466,260,random,0.125,8,3010,0.7349,SLE,D,,False,False,,
